adress,area,floor,?,price,rooms,floors_total,year,latitude,longitude
"Россия, Санкт-Петербург, улица Грибалёвой, 7к3",41.8,11/13,17562,6095000,1,14,2018,59.983671,30.356714
"Россия, Санкт-Петербург, Коломенская улица, 14",240.0,4/6,21538,23000000,5,6,1896,59.924546,30.354424
"Россия, Санкт-Петербург, Сестрорецк, улица Николая Соколова, 40",132.9,1/4,11268,7676000,2,4,2007,60.052784,30.006767
"Россия, Санкт-Петербург, Индустриальный проспект, 10к1",72.0,4/12,14198,6150000,3,12,1986,59.938685,30.474816
"Россия, Санкт-Петербург, Республиканская улица, 18к2",52.3,4/5,14412,6900000,2,5,1959,59.934795,30.41064
"Россия, Санкт-Петербург, улица Жукова, 1",91.8,6/14,16854,12430000,2,15,,59.962435,30.405062
"Россия, Санкт-Петербург, Серпуховская улица, 26",58.0,3/4,15825,7500000,2,4,1987,59.914498,30.32451
"Россия, Санкт-Петербург, бульвар Новаторов, 67к2",170.0,11/12,21437,31000000,3,14,2007,59.843037,30.260487
"Россия, Санкт-Петербург, Кировский район, муниципальный округ Княжево",60.0,2/9,13779,5800000,3,9,1974,59.83706,30.27141
"Россия, Санкт-Петербург, Среднерогатская улица, 20",68.4,16/17,17046,6010000,2,18,2019,59.820282,30.3382
"Россия, Санкт-Петербург, Караваевская улица, 29",57.0,2/4,11974,4750000,3,4,1961,59.830825,30.510605
"Россия, Санкт-Петербург, Новочеркасский проспект, 28/19",80.0,2/7,16592,9290000,3,,,59.928726,30.413452
"Россия, Санкт-Петербург, Кировский район, муниципальный округ Княжево",69.0,3/9,14913,7900000,3,9,1967,59.83706,30.27141
"Россия, Санкт-Петербург, Ждановская улица, 29",47.0,5/9,19975,10500000,1,9,2009,59.958246,30.279971
"Россия, Санкт-Петербург, Русановская улица, 17к2",59.2,17/24,14329,5380000,2,23,2013,59.863924,30.512015
"Россия, Санкт-Петербург, Гагаринская улица, 3Б",50.4,1/3,11610,5932000,2,6,1917,59.947631,30.340257
"Россия, Санкт-Петербург, 4-я Красноармейская улица, 12/11",65.5,1/4,18582,7000000,3,3,1890,59.913672,30.313479
"Россия, Санкт-Петербург, проспект Большевиков, 47",87.0,11/18,22247,8400000,3,17,2010,59.8893,30.487985
"Россия, Санкт-Петербург, Малая Карпатская улица",47.3,1/12,15667,4690000,2,12,1983,59.837802,30.426702
"Россия, Санкт-Петербург, Шлиссельбургский проспект, 2к2",54.9,9/12,15118,4400000,2,12,1989,59.84282,30.488228
"Россия, Санкт-Петербург, Большой проспект Васильевского острова, 7/15",19.3,1/6,12749,2510000,0,,,59.94124,30.288128
"Россия, Санкт-Петербург, Приморский проспект, 65",47.8,3/7,18421,10100000,1,8,2017,59.983067,30.26859
"Россия, Санкт-Петербург, Дворцовая площадь",92.4,5/11,11420,20000000,3,22,2015,59.939095,30.315868
"Россия, Санкт-Петербург, улица Оптиков",59.0,2/17,15214,6990000,2,10,2007,59.999287,30.2253
"Россия, Санкт-Петербург, Кронштадт, улица Аммермана, 30",30.9,1/5,16927,2599000,1,,,59.989472,29.787731
"Россия, Санкт-Петербург, улица Ушинского, 4",37.0,9/9,14168,4990000,1,9,1973,60.029598,30.403616
"Россия, Санкт-Петербург, Лисичанская улица, 14",80.0,5/5,18721,8990000,3,5,1958,59.985953,30.312643
"Россия, Санкт-Петербург, проспект Маршала Блюхера, 7к2",81.8,5/16,11996,8500000,3,16,2017,59.979529,30.373477
"Россия, Санкт-Петербург, Колпино, Понтонная улица, 9к1",36.0,5/5,12161,3450000,1,6,2016,59.757276,30.627898
"Россия, Ленинградская область, Всеволожский район, Мурино, Воронцовский бульвар, 4",36.0,10/12,21340,3120000,1,22,2014,60.052501,30.420693
"Россия, Санкт-Петербург, Малая Балканская улица, 6к1",46.0,4/9,15007,4499000,2,9,1974,59.842368,30.376666
"Россия, Ленинградская область, Всеволожский район, Мурино, проспект Авиаторов Балтики, 11/1",36.0,2/12,19312,3300000,1,12,2018,60.055111,30.440159
"Россия, Санкт-Петербург, Среднерогатская улица, 20",40.8,15/17,12288,3960000,1,18,2019,59.820282,30.3382
"Россия, Санкт-Петербург, Итальянская улица, 31",65.5,3/4,13508,16500000,2,6,1798,59.935484,30.339754
"Россия, Ленинградская область, Всеволожский район, Мурино, улица Шувалова, 16/9",31.9,21/22,17801,2750000,1,20,2015,60.056795,30.429325
"Россия, Санкт-Петербург, проспект Юрия Гагарина, 20к3",44.0,3/5,13695,4850000,2,5,1963,59.858543,30.340383
"Россия, Санкт-Петербург, 8-я Советская улица, 37-39",111.0,5/9,16373,20000000,3,9,2004,59.9352,30.377466
"Россия, Санкт-Петербург, Репищева улица, 17к1",66.5,3/12,19171,7200000,3,12,1994,60.02477,30.284813
"Россия, Санкт-Петербург, проспект Просвещения, 15",40.4,9/25,20046,4760000,1,29,2017,60.053952,30.327196
"Россия, Санкт-Петербург, Новочеркасский проспект, 47к2",72.0,5/5,16358,8850000,3,5,1956,59.926021,30.412913
"Россия, Санкт-Петербург, Красное Село, территория Хвойный, 35",26.1,3/3,12859,1900000,1,,,59.66957,30.068831
"Россия, Санкт-Петербург, Садовая улица, 77",92.5,3/3,13070,13200000,4,3,1846,59.91973,30.294183
"Россия, Санкт-Петербург, улица Ворошилова, 29к2",64.3,2/16,20133,7250000,2,16,2013,59.932045,30.460712
"Россия, Санкт-Петербург, Петергофское шоссе, 17к1",66.1,15/23,20644,7100000,2,25,2008,59.847706,30.187113
"Россия, Санкт-Петербург, набережная реки Фонтанки, 38",118.0,4/4,15700,49900000,3,4,1847,59.934096,30.344722
"Россия, Санкт-Петербург, Петергофское шоссе, 45",70.0,2/6,11518,10450000,2,20,2012,59.848077,30.152869
"Россия, Санкт-Петербург, улица Маршала Казакова, 78к1",39.6,17/25,17675,4450000,1,26,2015,59.868803,30.165805
"Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Детскосельский, Центральная улица",42.0,2/9,16469,3350000,1,9,2013,59.727159,30.467468
"Россия, Санкт-Петербург, Московский проспект, 82",225.6,8/9,14899,30000000,9,9,2007,59.904654,30.319012
"Россия, Санкт-Петербург, Гороховая улица, 66",70.0,1/4,19422,8300000,4,5,1958,59.92281,30.330951
"Россия, Санкт-Петербург, Гороховая улица, 35-37",70.0,3/4,16705,12400000,3,,,59.929443,30.320279
"Россия, Санкт-Петербург, улица Декабристов, 5",74.0,1/5,14413,9500000,3,5,1852,59.929033,30.306238
"Россия, Санкт-Петербург, Комендантский проспект, 60к1, подъезд 5",34.0,17/19,17564,4590000,1,28,2017,60.035274,30.225596
"Россия, Санкт-Петербург, территория Горелово, улица Коммунаров, 188к3",26.8,11/16,14201,2680000,1,16,2016,59.79585,30.157971
"Россия, Санкт-Петербург, Уральская улица, 6",93.9,2/10,20761,11225000,3,12,2018,59.951101,30.265248
"Россия, Санкт-Петербург, Кузнецовская улица, 13",52.0,4/5,14331,7350000,2,5,1958,59.871382,30.314934
"Россия, Санкт-Петербург, Кронверкская улица, 1",205.4,4/5,12725,19800000,7,4,1883,59.957151,30.313721
"Россия, Санкт-Петербург, Уральская улица, 6",127.6,2/10,21539,14040000,4,12,2018,59.951101,30.265248
"Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Полоцкая улица, 14к2",54.7,2/4,14536,5200000,2,5,2010,59.738425,30.460775
"Россия, Санкт-Петербург, набережная реки Фонтанки, 52",76.0,3/5,15923,14999999,2,5,1822,59.930169,30.34112
"Россия, Санкт-Петербург, улица Жукова, 1",118.3,9/14,16855,15625000,3,15,,59.962435,30.405062
"Россия, Санкт-Петербург, улица Еремеева, 5к2",45.0,8/15,11296,4849000,1,16,2016,59.91881,30.434239
"Россия, Санкт-Петербург, посёлок Парголово, улица Михаила Дудина, 25к2",38.6,15/25,11975,4400000,1,26,2011,60.071708,30.329765
"Россия, Санкт-Петербург, посёлок Парголово, улица Валерия Гаврилина, 5",73.0,24/25,22143,7500000,3,26,2012,60.0745,30.3352
"Россия, Санкт-Петербург, посёлок Парголово, улица Валерия Гаврилина, 11к1",69.0,9/25,12074,7590000,3,27,2017,60.078666,30.33714
"Россия, Санкт-Петербург, Невский проспект, 63",80.0,2/6,20884,13500000,3,6,1876,59.931815,30.352834
"Россия, Санкт-Петербург, Малая Бухарестская улица",56.9,9/12,13782,7250000,2,18,2007,59.84814,30.41409
"Россия, Санкт-Петербург, Ивановская улица, 6",84.0,2/8,22028,8670000,3,8,1960,59.875817,30.446672
"Россия, Санкт-Петербург, улица Стойкости, 13",33.1,9/9,14916,3600000,1,,,59.828618,30.214125
"Россия, Санкт-Петербург, Опочинина улица, 33",103.0,4/6,16595,11700000,3,6,1911,59.934416,30.237553
"Россия, Санкт-Петербург, Пушкин, Пушкинская улица, 44",79.9,2/7,13610,7050000,3,7,2009,59.719383,30.414126
"Россия, Санкт-Петербург, Петродворцовый район, посёлок Стрельна, Почтовый переулок, 5",33.0,1/3,11271,2800000,1,3,1957,59.85031,30.052105
