area,floor,price,rooms,floors_total,year,latitude,longitude
42.2,4,4150000,2,5,1961,59.856027000000005,30.30092
22.6,18,2200000,0,18,2015,60.064358,30.457973
25.4,7,3180000,0,24,2014,59.85533100000001,30.319839
67.9,13,7200000,3,17,1995,60.030676,30.296923
48.4,10,4500000,2,12,1983,59.939108,30.494785999999998
73.7,8,5980000,3,18,2015,60.03543199999999,30.446277000000002
67.9,9,5990000,3,9,1984,60.009521,29.721408
32.0,1,3590000,1,20,2015,60.053835,30.421214000000003
63.5,3,9300000,2,17,2009,60.008697999999995,30.202132000000002
57.0,1,6000000,3,9,1985,59.942737,30.475571000000002
43.7,5,3700000,2,5,1968,59.724437,30.416533
37.0,2,3700000,1,19,2013,59.863224,30.511754999999997
50.0,5,5900000,2,9,1989,60.00912099999999,30.359184999999997
80.0,2,19000000,3,4,1823,59.939432999999994,30.342737
45.6,5,7290000,1,14,2005,59.98485,30.260029
62.0,11,8600000,2,12,2011,59.997009999999996,30.208088
89.5,9,4790000,3,20,2012,59.76144,30.630126
23.8,10,3750000,0,16,2018,59.980988,30.37425
59.0,7,3650000,3,16,1999,59.833773,30.249940999999996
74.5,5,7400000,3,23,2017,60.053952,30.327196
60.2,6,7300000,2,9,1963,59.846947,30.322632000000002
57.6,5,5650000,3,5,1961,59.844758999999996,30.331803999999998
115.0,9,11500000,4,9,1995,60.001388,30.326961999999998
96.0,3,15500000,3,4,1903,59.945508,30.285567999999998
31.1,9,3400000,1,9,1979,60.061062,30.311196999999996
46.5,15,5300000,1,23,2012,60.032456,30.246482
45.4,4,2509200,2,5,1964,59.875154,30.478095
81.6,21,7990000,3,25,2010,59.861236,30.197497
28.7,2,3700000,0,16,2014,59.916284,30.439548
25.0,12,2900000,0,15,2016,60.055820999999995,30.431841
53.6,2,11500000,1,9,2018,59.909847,30.349214
63.6,5,5800000,3,6,1901,59.90945,30.293482
58.8,5,3900000,4,5,1968,59.743916000000006,30.562041999999998
23.0,8,3100000,0,16,2018,59.980988,30.37425
36.0,14,5300000,1,17,2009,59.837268,30.354020000000002
347.7,3,169000000,5,9,2007,59.973220999999995,30.259571
38.0,7,5000000,1,16,2005,60.028631000000004,30.296581
42.0,1,4500000,2,5,1961,59.960269,30.433071
41.0,13,6500000,1,16,1962,59.960485,30.418896000000004
24.5,2,2785000,1,5,1874,59.928068,30.376495000000002
45.0,2,4600000,2,2,1923,59.867439000000005,30.486674
54.8,5,5955000,2,5,1959,60.000843,30.368204
155.0,4,39900000,3,7,2018,59.939767,30.353184000000002
128.0,3,30999000,3,10,2007,59.957935,30.273081
112.0,3,12000000,5,5,1912,59.927057999999995,30.348136
43.0,15,6000000,1,23,2012,60.05295,30.311861999999998
52.0,1,5990000,1,4,2014,59.680679000000005,30.434265999999997
36.0,6,9100000,0,9,2018,59.959435,30.259220000000003
35.0,3,2900000,1,5,1985,60.046418,30.464126
100.0,4,15500000,3,14,2015,59.982234999999996,30.316253999999997
95.0,1,6500000,3,3,1955,59.809146999999996,30.383196999999996
34.0,2,4200000,1,5,2006,59.908221999999995,30.431454
73.8,4,7490000,3,28,2015,60.077602,30.336422
37.0,3,4400000,1,6,1995,60.009615000000004,30.203435
33.8,6,5500000,1,8,2013,59.85181,30.146203000000003
70.2,1,6850000,2,5,1899,59.912346,30.298548999999998
55.2,16,6300000,2,16,1988,60.050982999999995,30.318742999999998
42.3,7,3599000,1,12,2018,60.055111,30.440159
31.4,5,2950000,1,5,1966,59.741141000000006,30.590663
25.0,9,2950000,0,24,2015,60.049643999999994,30.42858
40.0,6,5090000,1,9,2004,60.008697999999995,30.202132000000002
90.0,10,12000000,3,10,2004,60.026784,30.297569
54.0,1,4400000,3,3,0,59.830137,30.152922999999998
97.3,1,9100000,5,10,0,59.947901,30.216603999999997
69.9,3,4000000,3,5,1984,59.664267,30.411332
91.5,5,17605000,4,8,2017,59.962033999999996,30.328265000000002
38.0,11,4500000,1,25,2014,60.076816,30.340931
57.0,3,5600000,2,3,1959,59.684363,30.440887
117.0,2,12500000,3,25,2007,60.061209999999996,30.30728
50.4,7,11500000,1,9,2015,59.96326,30.329720000000002
36.0,5,4500000,1,28,2015,60.077431000000004,30.345189
30.0,5,4180000,1,9,1976,59.840771999999994,30.264160999999998
77.2,13,9200000,3,25,2014,59.909856000000005,30.455727000000003
82.0,6,12300000,3,6,1907,59.963182999999994,30.301136
127.7,4,28000000,4,10,2016,59.962435,30.282657
35.8,13,4700000,2,14,1983,60.05008,30.370162
57.0,19,6800000,2,25,2013,60.073758999999995,30.338317
190.0,3,18500000,5,6,1896,59.936921999999996,30.352546000000004
44.0,5,3450000,2,5,0,59.87319300000001,29.892025
76.0,1,8000000,3,5,0,60.014338,30.318761
34.0,1,3260000,1,9,1994,59.985822,30.521448
23.6,8,2955000,0,24,2014,59.85533100000001,30.319839
45.1,3,4500000,2,5,1961,59.989225,30.309435999999998
76.4,6,10000000,3,7,1911,59.95709300000001,30.317278
53.3,5,3950000,2,5,1958,59.785563,30.623155
33.0,2,4780000,0,21,2004,59.952443,30.482182
46.0,5,3950000,2,5,0,59.887308999999995,30.487985
88.0,4,9450000,4,4,0,59.929483999999995,30.312275
156.0,4,19900000,4,11,1997,59.864132,30.299995000000003
70.0,3,7500000,3,3,1951,59.98354499999999,30.272524
76.4,6,12200000,2,10,0,59.928879,30.26037
31.7,2,3650000,1,5,1971,59.843828,30.146103999999998
98.1,4,11800000,3,16,2006,59.856474,30.204477
77.3,8,18235000,3,8,2017,59.962033999999996,30.328265000000002
40.4,11,4400000,1,26,2014,60.08100400000001,30.340984999999996
160.0,2,48000000,3,8,2001,59.973843,30.263389
79.0,1,8800000,3,5,0,59.987559999999995,30.345683
34.0,5,4000000,1,7,2009,59.850708,30.025470000000002
84.0,6,18900000,2,10,1957,59.851245,30.320484999999998
48.2,3,5200000,2,7,1980,60.090872,29.95665
31.6,5,3290000,1,5,1966,60.102311,29.976717999999998
73.0,18,6000000,3,19,2017,60.026527,30.454532
48.0,5,6350000,2,5,1917,59.906892000000006,30.319012
82.0,5,9900000,3,5,1870,59.929804000000004,30.354226
100.0,5,10000000,4,6,1961,59.942264,30.392296999999996
104.9,2,10599999,3,5,1850,59.937647999999996,30.344363
56.0,3,10450000,1,8,2017,59.944292000000004,30.39651
58.3,2,3500000,3,2,1959,60.23642099999999,29.693461
55.0,12,6500000,2,16,1988,60.012530000000005,30.251521999999998
34.0,15,4530000,1,24,2015,60.028753,30.246374
90.0,6,18500000,2,7,2003,59.95476800000001,30.329154
50.4,21,4420000,1,21,2004,59.952105,30.483476
31.0,4,3699000,1,5,1961,59.862533,30.303355
128.2,5,18480000,4,6,2012,59.848077,30.152869
137.0,4,48000000,2,8,2017,59.967691,30.276109
118.0,15,8950000,5,25,2012,59.86581700000001,30.179046000000003
42.6,5,4800000,2,5,1966,59.86401899999999,30.36665
58.6,3,5890000,2,4,0,59.956304,30.351934999999997
32.0,8,3790000,1,9,0,60.035198,30.389503
23.8,7,3180000,0,16,2018,59.980988,30.37425
34.0,5,4100000,1,14,1980,59.950339,30.461656
18.0,2,2640000,0,4,0,59.91425,30.318877
200.0,3,20088888,2,3,2016,59.957584,30.405510999999997
45.0,2,5500000,2,9,1970,59.868641000000004,30.365365
41.3,14,4751000,1,20,2017,60.063464,30.211843
47.3,5,8290000,2,5,1952,59.961881000000005,30.348871999999997
46.8,9,5400000,2,9,1974,60.051917,30.335559000000003
63.8,2,6100000,2,5,1887,59.91363199999999,30.343419
46.0,3,4200000,1,16,2009,59.806233,30.371715999999996
32.2,5,3450000,1,9,0,59.825809,30.173171000000004
67.0,12,12000000,2,17,2013,60.014185,30.311386
215.0,14,36500000,4,15,2005,59.98485,30.260029
94.0,13,11000000,3,13,2000,60.009615000000004,30.203435
30.8,1,3590000,1,5,1963,60.014759999999995,30.367027
60.3,7,5400000,3,9,0,60.044689,30.365536
95.6,5,13200000,3,24,2010,60.020125,30.270934000000004
37.3,6,4300000,1,17,2017,60.063464,30.211843
101.0,3,9980000,4,4,1940,59.87039300000001,29.915211
26.0,3,3400000,0,4,1917,59.925633,30.383447999999998
90.1,3,16000000,3,4,1880,59.928847999999995,30.317674
35.3,2,3850000,1,12,0,59.977818000000006,30.420621
51.3,1,3500000,0,5,1910,59.915287,30.299043
35.0,9,3600000,1,24,2014,60.077575,30.337976
90.0,12,25900000,3,12,2015,59.903065000000005,30.315042
25.0,2,2700000,0,12,2017,59.839674,30.111906
93.4,3,6999000,4,17,2015,60.032047,30.45738
42.0,7,4160000,1,18,2018,59.790177,30.163415000000004
56.0,10,8600000,2,19,2012,60.01119,30.386736
40.0,10,3800000,1,18,2014,60.051464,30.420423
36.0,4,3800000,1,22,2017,59.829494999999994,30.538246
56.0,3,8000000,2,5,1914,59.914367000000006,30.345234
60.0,5,4849000,3,9,1985,59.739722,30.618277000000003
32.0,4,3700000,1,5,0,59.968208999999995,30.407631
25.9,5,3660000,0,5,2015,59.853356000000005,30.154782
103.0,17,14500000,3,26,2004,60.025992,30.320324
105.0,7,20742000,3,10,2012,59.963539000000004,30.273171
57.2,8,7650000,2,12,1981,60.041934,30.334814
120.0,4,53600000,3,7,2009,59.94207900000001,30.367261
120.0,17,15720000,4,22,2018,59.868984,30.155707
68.0,16,8500000,3,16,1984,59.852488,30.21108
54.1,24,5980000,1,26,2017,60.036182,30.408960999999998
153.8,1,13840000,8,3,1906,59.91548100000001,30.361296000000003
33.4,3,4700000,1,15,2014,59.916284,30.439548
61.0,2,5800000,2,25,2011,60.071389,30.326459000000003
81.3,1,10500000,3,5,1980,59.942349,30.262876000000002
67.9,1,5600000,3,6,1985,59.732380000000006,30.401352000000003
36.3,9,4100000,1,9,1975,60.023529,30.380403
99.3,10,13902000,3,14,0,59.962435,30.405062
73.5,1,6100000,4,9,1975,60.070828000000006,30.321357
56.0,2,5800000,3,4,1959,59.885881999999995,30.360182000000002
65.2,2,4450000,2,25,2017,60.07244,30.244298999999998
50.2,6,4390000,2,9,1968,59.973819999999996,30.420701
35.0,5,3290000,1,12,2018,60.054885999999996,30.438254999999998
64.4,4,4500000,2,7,2012,59.982653000000006,30.524286
31.1,5,3350000,1,5,1966,60.003291000000004,30.388820000000003
24.8,12,3600000,0,18,2008,59.858610999999996,30.189259999999997
38.3,5,5000000,0,23,2008,60.054990000000004,30.311484000000004
64.4,13,11700000,2,13,2015,59.975139,30.315554
84.0,5,11000000,3,5,1941,59.860098,30.322938
38.0,7,5300000,1,12,2016,59.852971999999994,30.148108
64.4,11,7990000,2,19,2018,59.937553,30.198575
14.0,4,1000000,0,4,1894,59.908678,30.275938
60.0,10,8600000,2,12,2016,59.852971999999994,30.148108
64.0,2,7950000,2,5,1906,59.961841,30.303003999999998
90.7,2,12500000,4,4,1922,59.94426,30.281139000000003
22.5,18,2850000,0,24,2018,60.027494,30.253974
51.0,3,5200000,2,5,1966,59.724437,30.416533
40.9,3,5900000,2,4,1972,59.719641,30.413749
142.0,3,8700000,5,5,0,59.955156,30.367071999999997
65.9,8,7835000,2,24,2018,59.868984,30.155707
47.4,2,5900000,2,8,1969,59.952236,30.408340999999997
35.0,9,3300000,1,9,0,59.978102,30.402321999999998
50.6,3,8200000,2,7,1956,59.872046,30.330097
62.0,7,6500000,2,26,2017,60.079069,30.348342
47.2,2,3550000,1,3,0,59.991344999999995,29.789203999999998
250.0,10,89000000,4,20,2008,59.957354,30.343914
92.0,1,8100000,4,5,1957,60.001783999999994,30.387310999999997
42.0,11,5350000,1,25,2018,59.884636,30.426684
69.7,7,14950000,2,10,2015,59.964895,30.347363
38.6,8,3300000,1,9,2012,59.74584300000001,30.079485
95.0,7,10000000,3,7,1915,59.926251,30.375515999999998
31.0,3,4000000,1,9,1972,59.857088,30.355169
119.3,9,21650000,3,22,2008,59.957354,30.343914
85.9,10,12199000,3,17,2004,59.873166000000005,30.312634000000003
106.0,1,10700000,3,4,1999,59.70930799999999,30.411690999999998
50.5,4,6500000,2,9,1983,59.937107,30.480439
82.0,2,8490000,4,20,2015,60.081511,30.345477000000002
51.3,2,9900000,2,6,0,59.961206000000004,30.314835
48.0,5,6000000,3,5,1960,59.865736,30.275264
45.0,2,3980000,2,9,1971,59.742674,30.582201
35.5,1,3990000,1,14,1971,60.016141000000005,30.405115999999996
92.9,14,6700000,3,17,2013,59.861205000000005,30.167323
78.0,1,9500000,4,7,0,59.925858,30.301639
97.4,12,11850000,4,24,2018,59.868984,30.155707
38.6,4,4100000,1,10,2004,59.835246999999995,30.154567
22.5,5,3200000,1,9,1964,59.84786,30.264862
46.4,13,6500000,2,16,2017,59.919784,30.439197999999998
152.0,9,27436000,4,10,2017,59.959233,30.272209999999998
45.6,6,5500000,2,9,1983,60.000317,30.287957000000002
134.0,7,32000000,4,7,2012,59.93071,30.352223
104.0,6,9190000,4,7,1879,59.955881000000005,30.328785999999997
86.0,15,11990000,3,15,2010,59.85260600000001,30.288407
50.8,14,7095000,1,24,2018,59.868984,30.155707
43.0,5,3600000,2,5,1971,59.835246999999995,30.154567
34.0,4,4300000,1,9,1989,60.023357999999995,30.233590999999997
36.0,3,4700000,1,5,0,59.931833,30.300345
66.0,1,5490000,2,5,1912,59.907627000000005,30.322946999999996
36.8,15,4560000,1,17,2007,59.89213,30.483359000000004
60.0,6,4500000,2,6,2011,59.72245,30.268212
48.1,7,5600000,2,12,1967,60.001135999999995,30.357963
43.0,2,5350000,1,25,1979,59.844985,30.398756
62.4,3,6470019,2,5,1930,59.89358299999999,30.270324
46.2,12,6799000,1,27,2002,59.870681999999995,30.311332
43.0,5,4100000,2,5,1964,59.848999,30.363784000000003
86.5,6,11000000,3,6,1950,59.800095999999996,30.398046
65.2,13,4850000,3,14,1993,59.72144300000001,30.068696999999997
43.0,2,3000000,2,5,1969,59.986722,29.788665
132.9,1,7676000,2,4,2007,60.052783999999996,30.006767
57.0,2,4750000,3,4,1961,59.830825,30.510604999999998
47.3,1,4690000,2,12,1983,59.837802,30.426702000000002
37.0,9,4990000,1,9,1973,60.029598,30.403615999999996
65.5,3,16500000,2,4,1798,59.935483999999995,30.339754
72.0,5,8850000,3,5,1956,59.926021,30.412913
225.6,8,30000000,9,9,2007,59.904654,30.319012
205.4,4,19800000,7,5,1883,59.957151,30.313721
38.6,15,4400000,1,25,2011,60.071707999999994,30.329765000000002
33.0,1,2800000,1,3,1957,59.85031,30.052104999999997
39.5,5,6000000,2,5,1956,59.930172999999996,30.244730999999998
89.0,7,16600000,2,7,1905,59.927761,30.380546999999996
77.6,12,8300000,3,25,2012,60.0745,30.3352
79.1,3,6300000,3,9,2012,59.744175,30.470908
44.8,5,5100000,2,9,0,59.845903,30.396859999999997
116.5,13,16000000,3,25,2007,60.042487,30.331445000000002
148.8,1,8484000,2,4,2007,60.051625,30.002239000000003
116.0,5,29580000,2,9,2018,59.939767,30.353184000000002
18.0,2,2290000,0,5,0,59.913036,30.273908000000002
80.0,4,9650000,3,27,2015,60.078773,30.344695
33.0,1,3180000,1,5,1964,59.846323,30.3594
110.0,3,10500000,4,16,2010,59.997009999999996,30.208088
79.8,1,7900000,3,16,1988,59.834352,30.502861
72.0,3,13300000,3,11,2018,59.941235999999996,30.260864
178.0,6,75000000,4,9,2007,59.96716,30.273611
140.0,1,18850000,5,5,1898,59.935205,30.274653000000004
90.0,3,11600000,4,4,0,59.936287,30.327410999999998
77.0,3,8550000,3,5,1908,59.94299399999999,30.358888
72.0,6,7800000,2,14,2010,59.890749,30.491865999999998
38.6,2,6500000,1,18,2016,59.940217000000004,30.203812
97.0,3,7990000,3,4,1879,59.929177,30.379279999999998
173.0,4,11000000,3,4,2013,60.054428,30.000452000000003
30.0,2,3300000,1,7,0,60.013496999999994,30.423440999999997
31.9,3,3799000,1,9,0,59.848475,30.247165000000003
31.0,4,4300000,1,5,1962,59.996322,30.311978000000003
73.0,2,15400000,2,9,2017,59.941114,30.384419
37.0,3,4250000,1,12,1978,59.77678100000001,30.326082
70.0,5,6800000,3,5,0,59.705881000000005,30.367557
59.0,1,7200000,2,5,1954,59.875741000000005,30.332694
173.6,4,10400000,3,4,2007,60.053295999999996,30.006488
43.0,1,3600000,2,4,1960,59.745739,30.613129999999998
387.5,4,65000000,8,6,1913,59.975279,30.303876000000002
35.0,15,6350000,1,24,2015,59.999287,30.2253
111.0,2,15000000,3,4,1997,60.039989,30.322174
50.0,8,8600000,1,9,2001,59.958476,30.278633000000003
62.4,1,6800000,2,5,1954,59.923834,30.412356
64.6,4,7650000,2,18,2010,60.023304,30.220449
40.2,7,5360000,1,24,2008,59.844117000000004,30.212364
150.0,1,8470000,2,4,2007,60.053295999999996,30.006488
100.0,14,14449000,3,25,2009,59.999287,30.2253
51.0,5,18890000,1,8,2018,59.939767,30.353184000000002
57.6,2,11500000,2,8,2017,59.962489,30.3284
144.0,13,21500000,3,23,2008,59.957354,30.343914
54.3,11,6550000,2,24,2018,60.070046999999995,30.316245000000002
30.3,8,4390000,1,9,1970,59.851783,30.365626000000002
25.0,1,3700000,1,3,1907,59.952223,30.251881
95.5,1,8600000,4,6,1953,59.868781000000006,30.265419
35.5,5,4520000,1,17,2008,60.022,30.268841
107.7,2,19000000,4,16,2007,59.941885,30.211825
16.0,1,1340000,0,5,1967,59.843584,30.435496999999998
60.0,13,8500000,2,25,2016,60.05817,30.271123
65.9,23,7700000,2,24,2018,59.868984,30.155707
133.0,2,36400000,4,6,1911,59.95839,30.319021000000003
27.0,7,3340000,0,25,2015,60.050763,30.437617
39.0,4,3500000,1,9,2012,59.74584300000001,30.079485
96.0,3,19700000,3,3,1895,59.944877000000005,30.364421999999998
33.5,5,3690000,1,9,1989,59.840084999999995,30.499933000000002
98.0,3,10900000,3,35,2012,59.845785,30.484715
71.0,3,10000000,3,5,1905,59.945252,30.262158000000003
30.0,2,2650000,1,5,0,59.719046999999996,30.077078000000004
42.0,1,4500000,2,4,1960,59.724437,30.416533
85.0,1,10700000,4,5,1874,59.929658999999994,30.350381
34.2,4,2900000,1,5,1992,59.98539,30.522831
55.9,16,4800000,2,19,2018,60.03321999999999,30.233421000000003
32.0,6,3000000,1,9,2012,59.746972,30.081821
80.9,4,11200000,2,5,2015,59.983779000000006,30.281094
44.4,3,4750000,2,5,1965,59.851783,30.365626000000002
141.5,4,22280000,3,8,0,59.85533100000001,30.319839
52.7,1,8360000,2,6,0,59.876233,30.327214
88.3,7,8000000,4,10,1995,60.007524,30.233403000000003
64.5,5,5900000,2,25,2017,60.063464,30.211843
180.0,2,24000000,5,5,1899,59.936358999999996,30.372013
63.1,14,8900000,2,23,2004,60.010938,30.394138
72.0,4,6150000,3,12,1986,59.938685,30.474815999999997
69.0,3,7900000,3,9,1967,59.83706,30.271409999999996
19.3,1,2510000,0,6,0,59.94124,30.288128000000004
81.8,5,8500000,3,16,2017,59.97952900000001,30.373477
111.0,5,20000000,3,9,2004,59.9352,30.377466
118.0,4,49900000,3,4,1847,59.934096,30.344721999999997
26.8,11,2680000,1,16,2016,59.79585,30.157971000000003
45.0,8,4849000,1,15,2016,59.91881,30.434239
33.1,9,3600000,1,9,0,59.828618000000006,30.214125
35.6,3,3490000,1,15,1975,59.835246999999995,30.154567
15.3,1,1595000,0,14,0,59.832435,30.382603999999997
35.0,7,3500000,1,19,2016,60.027678,30.453194
27.5,4,3300000,1,16,2014,59.795216,30.161133000000003
30.6,5,3600000,1,5,1959,59.895235,30.415339000000003
125.0,5,55000000,2,6,1914,59.94138,30.319821
98.0,18,12770000,3,18,2012,60.032456,30.246482
52.0,13,6500000,1,25,2009,60.031634,30.236636999999998
60.0,1,7900000,3,5,1884,59.914191,30.337166999999997
16.0,2,1680000,0,15,1980,60.055111,30.360522999999997
25.2,17,3300000,0,21,2017,60.042415000000005,30.224715999999997
150.0,16,12450000,4,16,1996,59.844108,30.488929
154.9,6,39950000,3,7,2005,59.954218000000004,30.304423999999997
46.0,5,3700000,2,9,1983,59.894576,29.772774
69.0,10,7800000,2,19,2013,59.93295500000001,30.460820000000002
66.1,3,9500000,3,5,1917,59.943025,30.262068
117.0,1,9300000,4,22,2013,59.93295500000001,30.460820000000002
118.2,7,8450000,5,12,2012,59.86581700000001,30.179046000000003
90.6,2,8325000,4,25,2015,60.063464,30.211843
102.1,11,10980000,3,24,2011,60.03354,30.242036
218.0,3,17500000,5,5,2013,60.051787,30.003452000000003
44.0,3,2800000,2,3,1978,59.655553000000005,30.400894
44.8,10,5150000,1,10,2007,60.061209999999996,30.30728
139.3,11,24255000,3,11,2012,59.963539000000004,30.273171
53.5,17,8180000,2,24,2016,59.862967000000005,30.411925
74.0,4,7900000,3,9,1975,60.028955,30.429083000000002
35.3,5,5300000,1,24,2009,59.840704,30.310406
56.2,2,7999000,2,5,1954,59.847846999999994,30.32345
42.0,7,6000000,1,10,2002,60.039535,30.347183
141.5,7,53062000,4,9,2018,59.939767,30.353184000000002
82.0,4,8600000,3,10,2017,59.86675699999999,30.159615000000002
18.5,2,2190000,0,9,1988,60.011387,30.261987
42.0,9,4990000,1,16,2016,59.916216000000006,30.433304999999997
79.5,4,11990000,3,7,0,59.850676,30.326576
250.0,16,42000000,5,16,2016,59.90614300000001,30.312392
67.0,1,4500000,3,5,1996,59.665780000000005,30.41285
68.0,4,8400000,2,6,2010,60.062104000000005,30.288757
58.0,2,6000000,2,2,0,59.965903000000004,30.346697999999996
72.0,7,7500000,3,10,1989,60.01959,30.238083000000003
80.0,2,7800000,3,12,1989,60.021972999999996,30.254072999999998
37.9,7,5600000,1,17,2009,59.831178,30.355735
34.0,2,4600000,0,6,2009,59.955096999999995,30.306642
80.0,7,11500000,3,17,2010,59.851783,30.365626000000002
82.0,6,11500000,3,7,1957,59.851245,30.320484999999998
82.0,3,14500000,2,9,0,60.010447,30.322695
27.0,1,2799000,0,6,2015,59.730352,30.09985
42.0,4,3800000,2,5,1964,59.958363,30.425741
33.0,3,4090000,1,5,1964,59.998279000000004,30.318240000000003
66.0,7,10500000,2,22,0,59.840849,30.312383
82.4,6,8240000,3,6,1914,59.962219,30.310074
92.0,4,8700000,3,17,1993,59.920136,30.462365000000002
74.0,17,7600000,2,19,2017,59.939094999999995,30.315868
44.0,1,4500000,2,5,1968,59.724437,30.416533
39.0,10,4490000,1,16,1999,59.831377,30.193903999999996
49.0,2,9000000,2,5,1955,59.966246,30.307846
55.5,2,4700000,2,12,1989,59.733532,30.612986
59.0,3,6600000,3,3,1917,59.703143999999995,30.413937
44.0,1,4600000,1,5,0,60.015273,30.329828000000003
65.0,3,12000000,2,16,2014,60.014984999999996,30.309616
101.8,6,29522000,2,6,2009,59.970564,30.261799
123.1,11,23999000,3,12,2017,59.983067000000005,30.268590000000003
41.0,2,4100000,3,6,1962,59.868432999999996,30.274365999999997
59.2,3,6591000,2,12,2017,59.822711,30.33308
63.8,5,6100000,2,5,2014,59.857197,29.935323999999998
76.0,3,9300000,2,4,2013,60.052645,30.00161
86.0,6,10550000,3,17,2010,59.851783,30.365626000000002
123.0,5,29520000,2,5,2009,59.970564,30.261799
37.0,1,5650000,1,6,1911,59.946635,30.384814000000002
41.2,1,4450000,2,5,1971,59.837454,30.341496999999997
162.4,4,16350000,5,5,1906,59.886734999999994,30.319029999999998
55.0,11,5950000,2,12,1990,59.839836,30.505529
22.0,2,3450000,0,7,1901,59.928916,30.375283000000003
30.0,5,4240000,0,18,2018,60.012336,30.379226
118.0,3,10700000,4,4,1879,59.91581899999999,30.312077000000002
86.0,6,7150000,4,6,1913,59.90370600000001,30.274221999999998
75.0,4,20400000,2,6,1904,59.93863100000001,30.323055
23.0,8,2100000,0,24,2018,59.830798,30.546590999999996
90.0,4,10000000,3,4,1917,59.936944999999994,30.282783000000002
69.0,1,6700000,2,17,2006,59.946130000000004,30.482631
45.0,1,5200000,2,5,1963,59.944639,30.418186
56.0,8,4900000,2,9,1974,60.041629,30.373495000000002
53.6,4,7700000,1,6,2008,60.03365600000001,30.299384000000003
77.9,11,7200000,3,12,2005,60.020067000000004,30.256319
39.0,7,3320000,1,32,1986,59.830056000000006,30.516515999999996
99.4,19,12500000,4,27,2016,59.829069999999994,30.368662
75.0,5,6700000,3,9,0,59.825276,30.406032
169.4,3,34500000,4,4,2000,60.017976000000004,30.277690000000003
127.9,8,40525000,3,9,2018,59.939767,30.353184000000002
106.0,3,11000000,4,4,2004,59.684903000000006,30.429028999999996
261.0,4,39500000,5,6,1910,59.962844999999994,30.313901
32.0,22,4150000,1,23,2013,59.863513,30.505943
203.0,6,83640000,5,7,2017,59.971833999999994,30.263559000000004
110.9,5,39990000,3,5,2009,59.970564,30.261799
46.1,5,3900000,2,5,1964,59.954092,30.434085999999997
65.0,5,8888888,2,5,0,59.923689,30.406382
80.0,8,6980000,4,9,1973,59.847404000000004,30.385506
65.0,13,10700000,2,15,2012,59.999705000000006,30.199078000000004
97.9,6,16860000,3,11,2012,59.963539000000004,30.273171
81.0,2,16800000,3,3,1798,59.934658999999996,30.340967
44.0,4,4250000,2,5,1960,59.891886,30.432802000000002
74.0,2,6799000,4,9,0,59.851783,30.365626000000002
92.0,7,9730000,3,28,2017,60.053952,30.327196
60.0,5,5900000,3,5,1962,59.86334599999999,30.45155
35.0,13,4050000,1,25,2014,60.07745799999999,30.337895
35.0,15,4300000,1,23,2017,60.079639,30.33608
37.7,21,3950000,1,25,2017,60.078666000000005,30.33714
35.1,2,3100000,1,7,1977,60.001653000000005,29.764409999999998
153.0,4,18300000,7,5,1862,59.93379399999999,30.366156
23.0,8,3900000,0,25,2011,59.993418999999996,30.222883000000003
45.0,7,7650000,1,14,2015,59.983067000000005,30.268590000000003
58.0,6,4180000,2,9,0,59.741586,30.566777000000002
107.0,8,11280000,3,16,2008,59.845541000000004,30.372309
70.1,3,8150000,2,4,1879,59.919540000000005,30.277365999999997
72.8,5,9235000,2,24,0,59.85533100000001,30.319839
179.0,5,69650000,5,7,2017,59.971833999999994,30.263559000000004
34.0,1,5500000,2,5,0,59.957476,30.323790999999996
81.0,2,10350000,2,5,2018,59.724346,30.416821000000002
87.0,7,14000000,3,13,2017,59.983067000000005,30.268590000000003
32.0,7,3400000,0,25,2017,60.042415000000005,30.224715999999997
65.6,2,17450000,2,7,2018,59.939767,30.353184000000002
78.6,7,5500000,3,22,2017,59.864095999999996,30.170862
80.0,7,7900000,3,12,1970,59.914015,30.3488
55.6,2,7000000,2,5,1962,59.859452000000005,30.308870000000002
58.7,4,6300000,3,5,1985,59.913844,30.302106
85.5,4,10230000,3,5,1954,59.929308,30.241128000000003
50.8,1,6900000,2,9,0,60.012218999999995,30.352843
114.2,2,18950000,5,3,1841,59.943323,30.288973
82.0,4,13500000,4,5,1848,59.93351,30.328543
44.1,8,5700000,1,24,2012,60.063464,30.211843
75.8,6,12980000,2,11,2012,59.963539000000004,30.273171
55.9,1,6217000,2,25,2017,60.053952,30.327196
63.0,9,6499999,2,25,2012,60.074073999999996,30.329496000000002
113.7,12,16800000,4,16,2004,60.050017000000004,30.345817999999998
33.0,7,3100000,1,9,1989,59.86066700000001,30.503355
27.0,20,3000000,0,24,2017,60.057541,30.442242999999998
70.0,5,8800000,3,10,0,60.007591000000005,30.354406
30.0,2,2600000,0,18,2015,60.064358,30.457973
54.7,2,5300000,3,5,0,59.901242,30.494265000000002
69.8,10,7545000,3,12,1987,60.007492000000006,30.270512
65.0,3,7700000,2,4,2015,59.70340699999999,30.394721999999998
53.9,1,5390000,2,3,1958,59.873767,29.916296999999997
81.0,2,7400000,4,4,1901,59.914087,30.331032
38.0,3,6500000,1,5,1959,59.971532999999994,30.290545
74.0,9,7000000,3,10,0,60.019527000000004,30.229235
36.0,5,4400000,1,16,2018,59.825601,30.337284000000004
22.9,10,2990000,0,25,2018,60.029022,30.250049
57.1,1,7750000,2,3,1912,59.970767,30.320342
