area,floor,price,rooms,floors_total,year,latitude,longitude
58.0,4,3400000,2,5,2015,53.117886,50.159518
129.0,6,11500000,3,10,2006,53.198478,50.112707
32.0,3,1350000,1,5,1973,53.213871,50.296628000000005
60.0,1,3500000,2,5,1957,53.21709,50.266391
57.5,9,4300000,2,10,2011,53.219166,50.223504999999996
36.0,3,1550000,1,9,0,53.391454,50.168519
33.7,8,3200000,2,9,1968,53.205861999999996,50.128679
58.0,1,3100000,3,5,1965,53.196876,50.177233
45.0,11,3200000,1,22,2015,53.224266,50.151757
29.6,8,1650000,1,9,1975,53.247301,50.250427
46.0,2,1900000,2,2,1948,53.200021,50.21949
130.5,10,16800000,3,11,2003,53.195856000000006,50.108512
65.0,15,2645000,2,16,0,53.147374,50.078957
80.0,6,5300000,2,16,2006,53.258599,50.22063
23.0,3,1745000,1,5,1979,53.201131999999994,50.230996999999995
58.8,4,4100000,3,9,1975,53.247059,50.244139000000004
37.1,13,2850000,1,24,2015,53.191334999999995,50.1345
40.0,5,1800000,1,5,1970,53.217833999999996,50.271556
54.0,1,2700000,2,9,1974,53.246353000000006,50.268259
79.0,7,4250000,3,9,1984,53.190974,50.143564000000005
22.2,3,1720000,1,9,1978,53.245286,50.218214
91.5,8,5999999,3,10,2009,53.34721999999999,50.211809
43.5,12,1900000,1,16,2017,53.150091,50.075382
54.0,17,3300000,0,17,2010,53.198554,50.178975
72.4,1,3550000,3,10,1989,53.25048,50.202475
54.7,4,2500000,1,16,1970,53.251622,50.230889000000005
50.0,15,2850000,1,17,2009,53.24333000000001,50.182334999999995
43.5,1,3149000,1,19,2012,53.24035500000001,50.184779
33.1,3,1470000,1,3,2015,53.445471999999995,49.797371000000005
226.5,25,23000000,0,25,2006,53.222503,50.051684
66.9,3,3800000,3,12,1982,53.252306999999995,50.222759
49.2,11,2600000,1,16,2016,53.15238000000001,50.072687
80.2,8,4900000,2,9,2003,53.247786,50.189189
36.0,4,2850000,1,5,1972,53.187278000000006,50.102205
30.0,1,1750000,1,5,1965,53.199061,50.172184
87.0,5,4990000,2,10,1961,53.203554000000004,50.226254
46.0,4,2800000,2,5,1965,53.227656999999994,50.27682
33.0,9,1100000,2,9,1975,53.213828,50.266714
31.1,9,2000000,1,9,2017,53.111174,50.142414
46.0,2,1750000,2,5,1969,53.234896,50.298272
30.4,4,1199000,2,9,1980,53.2046,50.281365
37.0,10,2950000,0,12,2016,53.242737,50.181059999999995
43.6,1,2000000,2,2,1980,53.248492000000006,50.077268
47.1,4,4100000,1,10,2006,53.204002,50.225984000000004
31.0,9,1699000,1,9,1982,53.20711899999999,50.225221000000005
37.9,2,1800000,1,5,1994,53.108098,50.085075
63.0,5,3600000,4,5,1963,53.201089,50.161252000000005
66.9,3,4600000,3,9,2011,53.230918,50.247283
62.0,2,1999999,2,2,1,53.187672,50.104568
62.0,14,4900000,1,16,2009,53.216269999999994,50.164045
43.0,3,1700000,2,4,1960,53.346887,50.220244
48.5,2,3100000,1,12,2011,53.208311,50.206769
44.0,6,2650000,2,9,1975,53.247393,50.245837
120.0,4,13500000,3,5,0,53.18060799999999,50.085415999999995
59.0,5,3100000,2,5,1957,53.203042,50.227897999999996
66.0,12,4950000,2,25,2016,53.259875,50.222795
49.0,1,2899000,2,10,1995,53.231813,50.272427
181.0,3,18000000,4,10,2008,53.195586999999996,50.108332
30.0,2,1850000,1,5,1961,53.208003000000005,50.231752
40.0,4,4000000,2,5,1956,53.19574300000001,50.122687
42.0,1,1300000,2,2,1951,53.191972,50.251452
58.0,1,3800000,3,9,1977,53.200787,50.137896000000005
173.2,23,9800000,3,24,2009,53.242985,50.182084
57.0,7,3590000,2,20,0,53.202567,50.182102
34.0,7,1350000,2,9,1975,53.214388,50.267594
44.0,4,1570000,2,5,1966,53.091201,50.120837
220.0,7,20000000,5,7,1,53.187467000000005,50.103203
31.8,1,1790000,1,5,1968,53.240533,50.23274
29.0,5,1620000,1,9,1978,53.209497,50.280728
58.4,4,3550000,3,5,1963,53.205630000000006,50.23389
56.0,2,3500000,2,10,2009,53.276856,50.262221999999994
60.0,15,3850000,1,18,0,53.244203000000006,50.204101
68.0,6,4597000,2,16,1963,53.219414,50.190366
44.0,3,2150000,2,5,1970,53.348031999999996,50.219831
97.0,3,5500000,5,4,1941,53.187926000000004,50.101631
33.4,5,1890000,1,5,1,53.197334999999995,50.159132
43.0,8,2540000,2,9,1973,53.245739,50.266884999999995
44.0,9,2500000,1,10,1999,53.188621999999995,50.215231
40.0,8,3500000,0,9,1974,53.184224,50.103562
43.5,8,3250000,2,9,1987,53.239757,50.189171
58.0,1,2550000,3,5,1966,53.224773,50.209374
42.1,4,2650000,2,9,1971,53.235085,50.221959999999996
49.7,5,2849000,1,12,2011,53.208780000000004,50.206715
21.0,2,1600000,1,5,1969,53.225538,50.261872
91.0,2,5400000,3,10,1995,53.229986,50.189108000000004
65.0,7,2990000,3,9,1975,53.340016000000006,50.223172999999996
18.0,2,1150000,1,5,1971,53.237708999999995,50.234698
35.0,16,2650000,1,17,1989,53.250561,50.2254
58.3,5,3950000,2,9,2006,53.187521,50.14201
50.0,8,2950000,2,9,1984,53.264691000000006,50.222912
133.6,3,8000000,5,5,1999,53.238113,50.262015999999996
43.9,26,2499450,1,27,0,53.215768999999995,50.261701
25.0,3,1070000,1,9,1986,53.203407999999996,50.241615
49.2,4,2150000,2,9,1980,53.34004300000001,50.225697
81.1,11,6800000,3,14,2017,53.243427000000004,50.179676
55.0,5,2800000,2,9,1986,53.24864300000001,50.258431
77.0,3,3100000,3,5,1955,53.160766,50.374575
59.0,1,3100000,2,12,1984,53.264858,50.220343
85.0,7,3850000,3,10,2002,53.10706,50.083008
57.0,6,3697000,2,9,1994,53.207609999999995,50.218151
71.0,8,3980000,2,16,1958,53.210634999999996,50.165025
43.7,5,3250000,1,9,1980,53.257893,50.230638
22.3,8,1800000,1,9,1977,53.237655000000004,50.208665
28.0,1,1547000,1,2,1917,53.179367000000006,50.083871
46.0,2,2400000,2,5,1963,53.190348,50.192153999999995
46.7,2,1900000,2,9,1989,53.4906,49.847856
44.4,1,2540000,2,5,1962,53.201018999999995,50.162123
19.2,5,999999,1,5,1969,53.25229,50.234698
42.0,2,2300000,2,5,1979,53.247937,50.235110999999996
45.0,1,2550000,2,5,1970,53.252678,50.239306
45.8,3,2250000,2,3,2012,53.445322,49.800523999999996
37.4,4,1950000,1,5,2016,53.115345999999995,50.150607
70.0,5,3100000,3,5,1991,53.120243,50.09466
44.0,2,1800000,2,5,1960,53.119335,50.082892
46.3,1,2170000,2,5,1963,53.226228000000006,50.189531
45.0,22,3450000,1,24,1955,53.20539300000001,50.192710999999996
36.7,3,1840000,1,11,2002,53.148114,50.061448999999996
68.4,6,3869000,3,10,0,53.220631999999995,50.219463
48.0,4,2370000,2,5,1968,53.24403,50.238911
102.0,21,8500000,3,24,0,53.235094999999994,50.054666999999995
21.3,7,1650000,1,9,1978,53.214231999999996,50.266058
44.0,1,2500000,2,5,1971,53.20001,50.227107000000004
42.8,1,1530000,2,2,1957,53.136901,50.127655
65.0,1,3950000,3,9,1973,53.238415,50.230144
37.0,2,1540000,1,3,2014,53.445471999999995,49.797371000000005
33.0,1,1570000,1,6,1970,53.211304000000005,50.236422999999995
53.0,1,3250000,1,9,2012,53.244083999999994,50.183108000000004
38.0,6,2400000,1,16,2016,53.149713,50.073944
111.5,4,7537300,3,4,2017,53.259811,50.189423
78.7,8,4750000,3,10,1994,53.209212,50.21569
33.0,6,2150000,1,6,1987,53.133616,50.248712
50.0,3,1950000,2,9,1984,53.116303,50.068761
45.0,1,2550000,2,9,1971,53.247544,50.228536
33.3,2,1400000,1,3,2013,53.311130000000006,50.311009999999996
42.3,4,1580000,1,4,1980,53.234970999999994,50.296215000000004
47.0,13,3350000,1,16,0,53.191967000000005,50.115015
117.0,3,18000000,4,16,1917,53.199163,50.117621
41.0,3,2748500,1,10,1994,53.23103100000001,50.248585999999996
48.3,10,2900000,1,27,0,53.215768999999995,50.261701
31.0,5,1750000,1,5,1967,53.232239,50.21533
39.0,19,2631000,1,24,2017,53.19210699999999,50.134069000000004
69.0,7,4550000,2,10,1938,53.347828,50.211773
80.0,3,4150000,2,20,0,53.244203000000006,50.204101
44.0,2,1220000,2,2,1967,53.31819300000001,50.28901
150.9,6,8200000,3,6,1959,53.200717000000004,50.110991
67.0,9,3900000,3,9,1978,53.198510999999996,50.142414
39.3,16,2635000,1,24,2017,53.19210699999999,50.134069000000004
60.0,2,3490000,3,5,1963,53.214701,50.23442
47.0,6,3200000,2,9,2017,53.11036800000001,50.139333
76.6,2,7500000,2,12,2003,53.194173,50.088695
43.0,3,2400000,1,9,1983,53.250351,50.229838
29.0,8,1590000,1,9,2017,53.092716,50.163273
34.0,3,1450000,1,3,2010,53.320065,50.307047999999995
52.0,2,3550000,2,12,1987,53.193628000000004,50.12195
66.3,3,3380000,3,12,1983,53.257505,50.222688
32.0,3,2380000,1,10,1986,53.163940000000004,50.380683000000005
60.7,2,3350000,3,9,1975,53.241492,50.236027
80.0,2,5400000,3,19,2014,53.255894,50.200499
45.0,10,2150000,1,10,0,53.31003199999999,50.288947
77.5,3,3650000,4,5,1971,53.252285,50.240771
51.0,1,1800000,2,5,1985,53.12831,50.108000000000004
46.0,4,2268000,2,5,1969,53.219806999999996,50.272822
45.0,4,2500000,2,5,1963,53.19074200000001,50.18212
33.8,16,2590000,1,19,0,53.204255,50.180539
74.5,5,3700000,3,10,1993,53.146682999999996,50.059383000000004
53.2,1,3800000,2,10,1,53.213693000000006,50.167109
64.9,5,3700000,3,5,1974,53.23604399999999,50.285426
42.0,3,1550000,2,3,1964,53.139991,50.147785999999996
38.0,2,2150000,2,5,1967,53.144479000000004,50.043087
25.0,1,1600000,1,2,1,53.187613,50.083709000000006
54.0,5,3100000,3,9,1992,53.145387,50.060559999999995
32.4,4,2400000,1,9,1980,53.247393,50.236081
93.0,6,6900000,3,10,2003,53.224734999999995,50.197283
32.0,2,1750000,1,5,1960,53.207544999999996,50.23486
70.0,2,4550000,2,18,2007,53.219646,50.246439
66.1,2,2300000,2,4,1956,53.113595,50.077807
74.6,6,5150000,3,7,1996,53.187003000000004,50.110946000000006
68.0,1,3410000,3,12,1991,53.258593000000005,50.21021
74.0,5,7500000,1,9,2003,53.194173,50.088695
47.0,14,3600000,1,18,0,53.244203000000006,50.204101
12.0,2,950000,1,5,1969,53.251670999999995,50.235812
40.0,2,1700000,1,5,1989,53.120653000000004,50.095791
31.7,8,2350000,1,9,1968,53.231829000000005,50.21445
65.0,10,3400000,1,10,1,53.224486999999996,50.174601
29.1,2,1650000,1,3,2013,53.32401899999999,50.312312
33.0,3,1500000,1,5,1970,53.186663,50.192387
155.0,6,12500000,3,8,1917,53.239881000000004,50.060515
55.0,3,4500000,2,10,1,53.18871899999999,50.13688
70.0,4,3400000,3,9,0,53.231522,50.266543
52.0,5,3450000,2,5,1981,53.183209,50.097795
79.6,2,5600000,2,17,2012,53.197291,50.153724
35.0,5,2150000,1,6,1993,53.25543100000001,50.189108000000004
48.0,4,3400000,1,16,2009,53.216269999999994,50.164045
113.9,6,6950000,3,10,1,53.219317000000004,50.244238
106.0,3,9900000,3,9,2003,53.192992000000004,50.088677000000004
43.0,5,2180000,2,5,1961,53.201542,50.205242
70.0,2,3750000,3,10,1989,53.253034,50.202619
58.0,1,2450000,3,5,1976,53.235688,50.274879999999996
85.0,5,5100000,3,10,1,53.269538,50.218537
85.0,8,4350000,4,9,1986,53.24864300000001,50.258431
33.0,4,2000000,1,5,1976,53.195969999999996,50.219903
45.5,5,2700000,2,5,1977,53.207378000000006,50.181563
67.0,4,3590000,3,5,1981,53.231899,50.189962
29.9,2,1450000,1,3,2013,53.312787,50.311153999999995
33.1,3,1750000,1,3,2014,53.295793999999994,50.285588
33.3,1,1400000,1,3,2014,53.31049,50.310085
42.0,3,2320000,2,5,1968,53.214734,50.209563
31.0,3,1700000,1,5,1967,53.134356000000004,50.25023
38.8,5,2290000,1,9,1988,53.203667,50.223451000000004
56.0,1,1600000,2,2,1958,53.25121800000001,50.355953
135.0,19,25000000,2,23,2013,53.203656,50.12407
46.8,5,2600000,2,5,1964,53.195975,50.198244
62.5,5,2870000,2,23,2016,53.186339000000004,50.134868
54.0,4,3390000,2,4,1,53.187062,50.101729
51.0,5,2000000,2,5,1976,53.227037,50.298398
81.9,2,4294755,3,9,2017,53.195294999999994,50.152053
72.0,3,2950000,2,10,2011,53.142049,50.040294
72.0,3,4000000,2,25,1985,53.189863,50.148181
52.8,5,3200000,3,5,1968,53.21909599999999,50.207479
30.7,5,1700000,1,5,1967,53.20418000000001,50.227844
38.0,2,2200000,1,16,2015,53.152359,50.074331
42.0,1,2400000,2,5,1957,53.201105000000005,50.223092
54.8,1,2650000,3,5,1965,53.219317000000004,50.231931
23.0,6,1350000,1,9,1980,53.210758999999996,50.283396
78.5,5,6100000,3,19,2014,53.25543100000001,50.189108000000004
100.0,4,5899000,4,4,1956,53.208721,50.159284
60.0,3,3200000,3,9,1979,53.253034,50.247993
37.0,2,2500000,1,9,1989,53.251670999999995,50.202116
75.0,2,4350000,3,4,1,53.187062,50.101729
30.5,2,1250000,1,3,2014,53.311302000000005,50.311386999999996
43.0,5,1990000,2,5,1966,53.218238,50.271421000000004
45.4,6,2200000,2,9,1975,53.125468000000005,50.093106
50.6,2,2950000,3,5,1963,53.192992000000004,50.188408
89.9,1,4800000,3,17,1926,53.225145,50.152143
58.0,2,2500000,3,5,1988,53.116172999999996,50.072722999999996
44.0,2,2650000,2,5,1958,53.209314,50.160111
35.0,2,1449000,1,3,2010,53.321878000000005,50.310731
51.4,9,4550000,0,10,2013,53.196498,50.11206
34.0,1,2750000,1,9,1971,53.214307999999996,50.137904999999996
44.0,5,2676000,2,5,1,53.19543,50.207479
31.0,2,1870000,1,5,1967,53.241572999999995,50.231392
103.0,4,7150000,2,9,2012,53.20409300000001,50.122301
36.2,9,1450000,2,10,1945,53.199978,50.286584999999995
48.0,3,2800000,1,10,2011,53.230918,50.247283
60.0,3,2100000,3,3,1975,53.222832,50.291984
102.0,1,5200000,4,16,2014,53.155626,50.076064
56.1,5,2300000,2,5,1962,53.20755,50.173613
45.0,1,2500000,2,5,1971,53.246283,50.252494
50.1,12,2150000,1,16,2016,53.149713,50.073944
30.0,5,1800000,1,5,1970,53.230686,50.292558
64.0,4,4100000,3,9,1977,53.20275,50.189019
110.0,6,10000000,3,10,2016,53.192522,50.089341999999995
36.4,1,1660000,1,3,2016,53.306706999999996,50.313911
63.2,19,3600000,2,25,2015,53.241455,50.187015
36.7,8,2300000,1,9,1984,53.264427000000005,50.223801
29.0,7,1530000,1,9,1980,53.215467000000004,50.270325
44.0,2,2180000,1,5,2016,53.114914,50.152763
58.5,21,3200000,2,21,2014,53.239881000000004,50.060515
92.0,9,6400000,3,10,2009,53.245254,50.185973
43.0,2,1350000,2,2,1960,53.133416000000004,50.104101
30.0,5,1550000,1,5,1973,53.340828,50.224008000000005
45.0,3,2000000,2,5,1971,53.226385,50.291588
67.0,3,4995000,3,12,1985,53.250884,50.242872999999996
47.0,2,2250000,2,3,2011,53.317236,50.304524
60.0,2,2599000,2,9,1986,53.250653,50.256976
13.0,5,910000,1,5,1966,53.21235,50.236045000000004
32.0,2,1800000,1,5,1966,53.198899,50.162923
44.4,12,3150000,1,16,1,53.20885,50.204190999999994
55.0,1,2600000,3,5,1970,53.253923,50.232677
42.0,1,2300000,2,5,1962,53.196509,50.181266
34.4,2,1450000,1,3,2012,53.314498,50.307057
35.0,3,1550000,1,3,2011,53.32063,50.312366
67.0,2,2650000,3,2,1950,53.232185,50.262977
37.0,2,1800000,1,3,2013,53.324819999999995,50.314837
43.0,1,2400000,2,5,1960,53.212129000000004,50.256921999999996
56.3,12,4550000,2,16,2009,53.198640000000005,50.150975
80.0,6,4250000,3,16,2014,53.154827000000004,50.075965999999994
41.4,15,2500000,1,25,1985,53.190003000000004,50.148352
82.0,7,5500000,2,9,2010,53.194605,50.184123
101.0,5,3200000,4,6,1999,53.237418000000005,50.262995000000004
30.0,4,1850000,1,5,1970,53.186663,50.192387
33.0,5,1470000,1,5,1960,53.237515,50.278284
44.0,2,2350000,2,5,1964,53.193709,50.192217
34.0,9,1340000,2,9,1975,53.213828,50.266714
43.0,1,3250000,2,9,1973,53.208349,50.142055
45.0,8,3200000,1,19,2014,53.254849,50.199969
110.0,5,7400000,3,9,1994,53.191869999999994,50.114261
40.0,9,2099000,1,10,1985,53.19392,50.148216999999995
54.2,1,1790000,2,3,1949,53.215575,50.294759
57.0,3,2400000,2,3,2013,53.32466899999999,50.315241
43.7,22,2490000,1,27,0,53.215768999999995,50.261701
44.0,5,2180000,2,5,1970,53.25253299999999,50.231536
40.0,12,3250000,1,24,2015,53.191334999999995,50.1345
32.0,8,1690000,1,9,1992,53.238927000000004,50.276919
51.0,2,2300000,1,3,1,53.14056899999999,50.022606
63.6,1,4000000,2,10,1942,53.220907,50.255287
66.5,2,3700000,2,9,2012,53.118816,50.075058
28.9,5,1700000,1,5,1980,53.199325,50.2489
47.5,9,2550000,1,16,2017,53.195294999999994,50.152053
34.0,7,2050000,1,12,1975,53.24685899999999,50.242019
49.0,2,3600000,1,8,2015,53.24285,50.186521
44.2,3,2250000,2,5,1963,53.188611,50.183952000000005
45.8,3,2700000,2,5,1968,53.240494999999996,50.231248
63.0,7,5300000,2,25,2015,53.241455,50.187015
82.0,4,7500000,2,13,2009,53.243653,50.182641
50.0,1,2800000,2,9,1971,53.246735,50.226793
86.0,10,5750000,3,10,1,53.219317000000004,50.244238
40.0,18,3310000,1,19,2014,53.255559999999996,50.198423999999996
39.6,5,3000000,1,9,2011,53.276441000000005,50.26419
54.0,6,3350000,2,12,1984,53.265218000000004,50.220352
82.0,10,5500000,3,10,2007,53.21833,50.24431
50.0,14,3100000,1,14,2007,53.267066,50.218744
44.0,4,2000000,2,5,1972,53.25164399999999,50.37682
51.0,4,3100000,2,9,1972,53.256261,50.234905
74.7,3,2490000,3,3,1960,53.518015000000005,50.138892999999996
87.3,21,10700000,2,24,2007,53.200064000000005,50.103355
59.0,3,2490000,3,5,1962,53.192161,50.181814
45.6,15,3600000,1,16,2025,53.189479000000006,50.115788
99.2,5,6700000,4,14,2000,53.232627,50.224546999999994
45.4,1,2400000,2,5,1963,53.188449,50.187159
114.0,2,5500000,4,2,1917,53.141752000000004,50.003615
43.0,1,1970000,1,9,1971,53.194168000000005,50.181787
44.0,4,2350000,1,16,0,53.146947,50.078113
32.0,10,1950000,1,16,1982,53.2083,50.280377
37.0,9,2250000,1,19,0,53.204255,50.180539
33.6,4,2690000,1,9,1972,53.235094999999994,50.054666999999995
113.0,5,7300000,4,16,2009,53.247328,50.191354
48.0,2,3100000,2,9,1977,53.226439,50.202502
35.3,2,2000000,1,3,2014,53.250459,50.388292
45.0,1,2000000,2,5,1970,53.236028000000005,50.282129
94.7,7,6000000,3,10,1999,53.233538,50.2247
34.0,1,2750000,1,9,1971,53.235094999999994,50.054666999999995
69.0,3,3550000,3,9,1976,53.239158999999994,50.236198
28.0,2,1997000,1,9,1988,53.242726,50.195378999999996
66.0,8,3790000,3,12,1985,53.250329,50.24069
36.0,1,2190000,2,9,1976,53.291348,50.366382
36.0,3,1700000,1,3,2011,53.319511,50.30977
52.0,10,3500000,1,19,2010,53.240393000000005,50.185884
30.0,3,2500000,1,9,1975,53.209352,50.143788
46.0,4,3650000,2,5,1934,53.234664,50.056329
45.0,7,2400000,2,9,1996,53.245523,50.245451
59.0,1,3200000,2,5,1981,53.204924,50.15835
41.5,2,1500000,2,2,1960,53.16193199999999,50.382615
67.3,15,3100000,1,16,1970,53.251622,50.230889000000005
31.0,4,2000000,1,5,1959,53.213460999999995,50.15323
32.0,3,2000000,1,16,2014,53.154827000000004,50.075965999999994
46.0,5,2380000,2,5,1962,53.187877,50.180368
100.0,1,6500000,3,16,1,53.18179,50.094893
65.0,2,2890000,3,9,1971,53.22246,50.27567
36.0,9,2400000,1,9,1988,53.208181,50.221834
46.2,3,2250000,2,5,1967,53.209605,50.189899
200.0,6,15300000,4,7,1999,53.197058999999996,50.112608
64.0,2,3440000,3,9,1986,53.190391000000005,50.148738
75.0,9,3869000,3,12,1995,53.262078,50.214612
58.0,1,2300000,3,5,1993,53.491575,49.848431
33.4,6,2600000,1,8,1982,53.200852000000005,50.109984999999995
44.0,8,2600000,2,9,1979,53.227295999999996,50.248315999999996
49.0,2,3150000,1,14,1,53.24554499999999,50.19042
33.0,1,1450000,1,2,1958,53.225559999999994,50.238192
54.0,6,4150000,1,12,2012,53.189614,50.118007
31.0,3,1470000,1,5,1973,53.188265,50.218501
30.5,3,1390000,1,3,2014,53.324148,50.311926
55.0,4,3650000,1,16,2008,53.191255000000005,50.149879
56.0,2,3200000,3,5,1968,53.208957999999996,50.163623
78.0,13,5000000,2,22,2014,53.235094999999994,50.054666999999995
30.2,5,2350000,1,5,1968,53.22039,50.205503
60.0,6,2950000,3,9,1971,53.247964,50.225239
34.6,7,1950000,1,9,2016,53.11271899999999,50.147148
44.0,4,2200000,2,5,1976,53.123626,50.088048
112.0,2,4590000,4,12,2008,53.146467,50.062346999999995
67.0,7,6100000,2,16,1,53.181466,50.093995
76.0,2,4150000,3,5,1956,53.211346999999996,50.246196000000005
48.7,4,3650000,1,25,0,53.221651,50.168428999999996
35.0,3,1460000,1,3,2015,53.445471999999995,49.797371000000005
30.0,8,1850000,1,9,1975,53.247645999999996,50.249709
46.0,2,2550000,2,5,1963,53.187931000000006,50.183997
40.0,9,2670000,1,10,2002,53.233968999999995,50.224089
30.0,3,1750000,1,5,1973,53.251369,50.261252
44.0,5,2000000,2,5,1974,53.298173,50.280296
195.0,5,15500000,4,5,2012,53.187881999999995,50.086323
22.0,4,1850000,1,9,1978,53.245383,50.218078999999996
46.9,3,2100000,2,9,1988,53.19060699999999,50.221959999999996
32.0,8,1850000,1,9,1971,53.22246,50.27567
43.0,2,2600000,2,5,1962,53.202934,50.157865
64.4,9,3400000,2,10,2007,53.109271,50.082937
62.0,11,4800000,2,12,1969,53.207604,50.13353
45.6,4,2250000,2,5,1966,53.232308999999994,50.217477
64.0,4,2749000,3,5,1975,53.231026,50.253006
56.9,18,3850000,2,18,2007,53.219646,50.246439
113.0,12,7150000,3,12,2001,53.189533,50.118429
33.0,2,1950000,1,5,1960,53.20274499999999,50.162824
60.0,9,3799000,3,9,1977,53.227792,50.205673
36.0,4,2550000,1,16,2003,53.24734399999999,50.19007
59.0,1,1900000,3,5,1975,53.10303199999999,50.031876000000004
31.0,3,1150000,1,4,1957,53.133276,50.105592
177.0,23,15000000,3,23,2013,53.203656,50.12407
62.0,3,3800000,3,9,1986,53.233554000000005,50.250275
21.7,5,1170000,1,9,1980,53.207701,50.283171
68.0,2,3350000,3,9,1988,53.240204000000006,50.196529
85.0,2,4000000,3,5,1958,53.160766,50.374575
43.0,5,1950000,2,5,1967,53.211752000000004,50.234823999999996
28.1,4,1650000,1,10,1988,53.187580000000004,50.21498
80.0,4,6000000,2,14,2007,53.215343000000004,50.164567
51.0,6,2489000,2,9,2017,53.109595,50.138740000000006
74.1,5,4090000,3,9,1,53.18871899999999,50.13688
75.0,1,5999999,3,5,1961,53.198629000000004,50.101469
44.0,5,1900000,2,5,1977,53.215763,50.271313
55.0,9,3200000,2,12,1995,53.228379000000004,50.229973
67.0,11,3150000,3,14,1991,53.258749,50.23892
39.0,4,3250000,1,14,1975,53.203522,50.115941
35.4,1,1900000,1,9,1988,53.235704000000005,50.286854
55.0,2,3650000,2,5,1948,53.188929,50.112365000000004
100.0,2,9000000,3,8,2012,53.179922999999995,50.086000000000006
55.1,1,5500000,2,10,1991,53.253395,50.207165
30.0,2,1438000,1,3,2014,53.295793999999994,50.285588
43.1,5,2130000,2,5,1958,53.209848,50.226083
61.0,9,3850000,2,18,2008,53.218982,50.246933
65.1,6,3776000,2,16,2012,53.229765,50.193771000000005
95.0,2,4300000,3,16,2013,53.24503299999999,50.18415
78.0,3,4100000,4,5,1972,53.249413,50.256958000000004
38.0,9,1430000,1,9,1982,53.122896,50.084346999999994
53.0,2,3000000,2,5,1999,53.237418000000005,50.262995000000004
28.0,2,1399000,1,3,2014,53.445471999999995,49.797371000000005
50.0,8,3000000,2,9,1981,53.261706999999994,50.229344
51.0,7,2299000,1,25,1985,53.18970600000001,50.148199
36.4,1,1000000,1,2,0,53.385009,50.171852
59.8,9,3750000,1,16,2007,53.267066,50.218744
110.0,4,4000000,3,5,0,53.236653000000004,50.282614
57.0,1,3050000,3,9,1,53.242667000000004,50.215151
66.0,3,3170000,3,9,1976,53.244882,50.240869
59.0,4,2340000,3,5,1969,53.242284999999995,50.248074
36.0,4,1900000,2,9,1991,53.134356000000004,50.25023
46.2,2,2450000,2,5,1972,53.249736999999996,50.256015000000005
44.0,3,3180000,2,9,1987,53.242188,50.190249
44.1,4,1690000,2,4,1962,53.236836,50.289153999999996
48.0,16,3900000,1,24,2015,53.218788,50.168295
31.0,1,1499990,1,5,1967,53.195015000000005,50.171196
52.0,1,3550000,2,12,1979,53.196488,50.145477
30.5,3,1450000,1,3,2014,53.321183999999995,50.314397
85.0,18,6900000,2,24,2012,53.238344999999995,50.063075
38.0,3,1350000,1,3,2014,53.327681000000005,50.315088
44.0,4,2500000,2,5,1969,53.211061,50.193088
44.0,15,2245020,1,26,0,53.215768999999995,50.261701
66.0,2,4100000,2,5,1958,53.211876000000004,50.154389
40.0,2,1200000,2,2,1,53.172594,50.190096999999994
29.0,2,1800000,1,5,1967,53.212598,50.159967
30.0,4,1900000,1,5,1966,53.197086,50.171825
51.0,1,2270000,2,5,1983,53.192792000000004,50.25058
68.6,8,4700000,3,9,1974,53.211121,50.140833
48.0,7,2550000,1,16,2017,53.151079,50.075499
70.4,14,4400000,2,15,2007,53.23020699999999,50.245729
35.8,7,1800000,1,9,1975,53.209416000000004,50.277458
44.0,20,2508000,1,27,0,53.215768999999995,50.261701
55.8,3,3000000,2,5,1970,53.221844999999995,50.273739
52.7,4,3000000,2,4,1938,53.19789599999999,50.10844
50.7,1,2150000,2,5,1979,53.294447999999996,50.288291
70.3,12,3727490,2,27,0,53.215768999999995,50.261701
76.0,1,2100000,3,2,1957,53.20486999999999,50.193609
31.0,2,1450000,1,3,2014,53.445471999999995,49.797371000000005
82.0,6,5890000,3,12,1,53.213693000000006,50.167109
45.0,6,2900000,1,20,2014,53.240975,50.185416
30.0,6,2350000,1,9,1978,53.199594999999995,50.133287
31.4,1,1720000,1,5,1972,53.238275,50.28539
57.0,5,3199000,3,5,1966,53.160766,50.374575
60.6,12,2485830,2,16,1994,53.20983199999999,50.215654
62.0,3,3200000,3,9,1976,53.24491999999999,50.241911
30.3,4,2200000,1,9,1989,53.252371,50.202413
50.0,11,3800000,1,16,1976,53.242091,50.210551
52.8,3,3000000,2,4,1954,53.226951,50.261549
74.2,9,3920000,2,11,2014,53.222013000000004,50.194542999999996
76.0,5,3000000,3,10,1995,53.277211,50.266552000000004
45.0,5,4000000,1,7,2008,53.185556999999996,50.082703
72.0,1,5100000,3,4,1996,53.18845400000001,50.106481
47.0,8,3100000,1,23,2008,53.242888,50.184761
235.0,3,16000000,5,11,2009,53.24333000000001,50.182334999999995
63.0,5,2800000,3,5,0,53.246827,50.311648
55.0,4,2150000,2,9,1990,53.393381000000005,50.169175
45.0,4,2650000,2,5,1965,53.19276,50.209365000000005
23.0,1,1730000,1,9,1978,53.197615,50.135659000000004
85.0,7,6000000,3,10,2001,53.234469999999995,50.252278000000004
66.0,10,4250000,3,12,1975,53.238679000000005,50.237276
54.0,5,2599000,3,5,1977,53.209593999999996,50.234689
73.4,4,2715800,1,9,0,53.180246999999994,50.192997999999996
