area,floor,floors_total,latitude,longitude,price,rooms,year
43.5,3,5,53.209793999999995,50.165537,2635000,2,0
30.0,5,5,53.230534999999996,50.271322,1650000,1,0
47.0,9,10,53.193946999999994,50.114135,3650000,1,0
44.1,4,5,53.109795,50.080394,1800000,2,0
33.1,3,3,53.295793999999994,50.285588,1750000,1,0
40.0,4,9,53.209265,50.139989,3333333,1,0
48.2,5,5,53.24645,50.31160300000001,1900000,2,0
33.0,2,5,53.198581000000004,50.164001,2050000,1,0
53.7,2,10,53.182497,50.208377,2900000,2,0
35.0,5,5,53.181941,50.075831,2500000,1,0
40.0,11,17,53.186339000000004,50.134868,2980000,1,0
70.0,5,5,53.116973,50.159867999999996,4200000,3,0
73.8,3,10,53.266479000000004,50.21380300000001,4500000,3,0
81.9,2,9,53.195294999999994,50.152053,4294755,3,0
33.0,6,9,53.20454599999999,50.223963,2180000,1,0
55.0,1,2,53.183652,50.084984999999996,2000000,3,0
47.0,11,19,53.254348,50.200293,3320000,1,0
77.0,4,10,53.309430000000006,50.285416999999995,4200000,2,0
65.0,11,16,53.24451,50.195864,5700000,2,0
55.7,4,9,53.256261,50.234905,3100000,3,0
62.0,3,5,53.188589,50.200346,3100000,3,0
38.0,2,16,53.152359,50.074331,2200000,1,0
38.0,14,24,53.19210699999999,50.134069000000004,2517000,1,0
80.0,6,9,53.23565600000001,50.218519,4800000,4,0
44.0,2,5,53.30204200000001,50.275374,1600000,2,0
105.0,3,17,53.197291,50.153724,7800000,3,0
150.0,4,9,53.195473,50.115393,10500000,4,0
41.1,1,9,53.252403,50.244867,2050000,1,0
39.0,15,16,53.21001999999999,50.16365,3100000,1,0
34.2,1,2,53.191972,50.251452,1400000,1,0
30.5,2,3,53.31130200000001,50.311386999999996,1250000,1,0
90.0,11,16,53.247840000000004,50.190151,5450000,2,0
67.0,5,12,53.256956,50.235839,5360000,2,0
50.9,9,25,53.190245999999995,50.147597,2300000,1,0
43.0,7,9,53.250544999999995,50.259545,2550000,2,0
58.9,2,12,53.230546,50.245415,3800000,2,0
36.0,3,3,53.288678000000004,50.220702,2050000,1,0
46.7,2,3,53.308234999999996,50.314944,2080000,2,0
51.4,9,10,53.196498,50.11206,4550000,0,0
43.0,7,16,53.151079,50.075499,2550000,1,0
38.0,1,3,53.313168999999995,50.31198,1600000,1,0
47.0,2,9,53.196957,50.201469,3450000,2,0
39.0,2,5,53.18670600000001,50.19316,2050000,2,0
36.6,8,9,53.223301,50.196609,1900000,2,0
20.0,4,5,53.21235600000001,50.234041999999995,950000,1,0
65.0,2,10,53.261911,50.211665,4900000,2,0
47.0,3,3,53.445471999999995,49.79737100000001,2560000,2,0
45.0,3,5,53.24749,50.311989000000004,2100000,2,0
63.0,5,5,53.256514,50.241453,3150000,3,0
29.0,3,9,53.203407999999996,50.241615,1200000,1,0
60.0,3,3,53.222832,50.291984,2100000,3,0
31.0,3,5,53.191114,50.181608000000004,1850000,1,0
41.0,4,10,53.22801800000001,50.274907,2200000,1,0
33.0,9,10,53.244882,50.240869,1770000,1,0
64.0,2,2,53.207809,50.191076,2490000,3,0
30.1,4,5,53.296440000000004,50.363364000000004,1749000,1,0
52.0,4,6,53.20533399999999,50.123090999999995,4200000,2,0
80.0,16,25,53.243303000000004,50.186547999999995,5999000,3,0
56.0,8,9,53.191821,50.149583,3350000,2,0
63.2,19,25,53.241455,50.187015,3600000,2,0
66.0,2,5,53.210554,50.153886,3800000,3,0
43.5,3,9,53.238657999999994,50.28353900000001,2300000,2,0
47.0,7,9,53.249801,50.252026,2450000,2,0
23.5,5,5,53.22240600000001,50.231994,1250000,1,0
65.2,10,10,53.230918,50.247283,5100000,2,0
44.9,2,5,53.242139,50.22055,2800000,2,0
67.0,3,12,53.250884,50.242872999999996,4995000,3,0
53.0,3,16,53.248487,50.237501,3400000,1,0
30.4,2,5,53.48581,49.84946400000001,1000000,1,0
38.0,3,9,53.253352,50.249996,2250000,1,0
44.0,2,4,53.21491700000001,50.232749,2250000,2,0
35.0,3,3,53.32063,50.312366,1550000,1,0
66.0,12,16,53.229765,50.19377100000001,3650000,2,0
54.0,7,9,53.11039,50.143842,3050000,2,0
42.0,11,24,53.19210699999999,50.134069000000004,2820000,1,0
75.0,9,12,53.246816,50.188875,4475000,2,0
111.0,9,9,53.19130799999999,50.102358,5300000,3,0
40.0,2,2,53.134356000000004,50.25023,1750000,2,0
43.0,1,3,53.229882999999994,50.186962,2200000,2,0
80.0,6,16,53.154827000000004,50.075965999999994,4250000,3,0
44.0,2,5,53.211918999999995,50.236709999999995,2490000,2,0
67.0,3,9,53.117578,50.070567,2549000,3,0
36.9,5,10,53.14632099999999,50.059931,1500000,1,0
75.0,2,9,53.147952000000004,50.060209,3350000,3,0
48.0,2,5,53.228347,50.275597999999995,2447000,1,0
70.0,15,24,53.189577,50.147831,3500000,2,0
55.0,12,13,53.24813100000001,50.188534000000004,3550000,1,0
34.0,9,9,53.213828,50.266714,1340000,2,0
71.5,9,10,53.187580000000004,50.21498,3500000,4,0
34.0,9,12,53.259164,50.234096,2250000,1,0
70.0,8,9,53.242047,50.197526,4300000,3,0
56.0,9,10,53.218977,50.244391,4300000,2,0
73.0,1,9,53.245220999999994,50.211611,3700000,3,0
48.0,1,2,53.21985600000001,50.258036,1820000,2,0
54.0,3,9,53.350687,50.211701,2500000,2,0
51.0,2,3,53.14056899999999,50.022606,2300000,1,0
50.1,2,16,53.10926,50.14174000000001,2539039,2,0
31.0,1,9,53.21675,50.284375,1200000,1,0
68.0,8,9,53.141309,50.048567,2900000,3,0
88.3,1,5,53.207815000000004,50.18203,5000000,4,0
49.0,2,8,53.24285,50.186521,3600000,1,0
45.4,3,5,53.239854,50.234473,2390000,2,0
50.0,8,10,53.24496800000001,50.186935,3099000,1,0
45.1,6,9,53.24583000000001,50.25568300000001,2530000,2,0
58.4,3,3,53.234648,50.183593,2750000,3,0
54.0,9,9,53.263086,50.227771999999995,3100000,2,0
58.1,4,8,53.18734300000001,50.110353,4550000,2,0
44.0,6,16,53.151079,50.075499,2450000,1,0
43.0,2,5,53.190602,50.132397999999995,3100000,1,0
56.5,3,9,53.241820999999995,50.189908,3600000,2,0
40.7,7,10,53.307207999999996,50.289235,2500000,1,0
44.0,4,5,53.25164399999999,50.37682,2000000,2,0
68.0,9,12,53.201935999999996,50.187456,3400000,3,0
94.0,5,16,53.235094999999994,50.054666999999995,5600000,2,0
42.0,6,7,53.19094200000001,50.100623999999996,4600000,1,0
32.3,3,5,53.19721,50.174996,1800000,1,0
40.0,6,10,53.308838,50.287582,2600000,1,0
35.0,1,3,53.188789,50.117504,1550000,2,0
57.0,5,5,53.202934,50.157865,2800000,3,0
40.0,4,9,53.258173,50.206976,2430000,1,0
43.0,1,9,53.19416800000001,50.181787,1970000,1,0
31.0,2,5,53.30185400000001,50.270792,1450000,1,0
46.0,3,3,53.326857999999994,50.316542999999996,2300000,2,0
42.4,1,5,53.22636800000001,50.205548,1751055,2,0
17.0,1,5,53.237963,50.23539,1000000,1,0
96.0,4,10,53.244547999999995,50.203346999999994,6700000,3,0
42.0,10,18,53.222239,50.244723,2830000,1,0
107.0,7,15,53.19703199999999,50.146888,7200000,3,0
45.0,1,5,53.23602800000001,50.282129,2000000,2,0
33.0,7,9,53.342828000000004,50.223541,1650000,1,0
180.0,6,10,53.199034,50.116057,15000000,4,0
73.0,4,9,53.255814,50.222032,3799000,3,0
56.0,3,5,53.16193199999999,50.382615,2850000,3,0
56.9,8,12,53.19146,50.140294,3650000,2,0
34.0,7,9,53.160766,50.374575,1840000,1,0
31.0,1,5,53.19501500000001,50.171196,1630000,1,0
31.0,9,9,53.235094999999994,50.206221,2080000,1,0
28.0,2,9,53.242726,50.195378999999996,1997000,1,0
72.0,8,9,53.211040000000004,50.190752,4300000,3,0
41.5,13,16,53.147374,50.078957,2250000,1,0
65.0,1,9,53.260197999999995,50.229353,3700000,3,0
30.0,3,3,53.295793999999994,50.285588,1530000,1,0
162.0,8,10,53.208252,50.127915,12700000,5,0
186.0,5,10,53.192981,50.115033000000004,9800000,4,0
55.0,13,13,53.13424300000001,50.250508,3750000,2,0
41.5,2,2,53.16193199999999,50.382615,1500000,2,0
36.8,1,5,53.11553000000001,50.151227,1699000,1,0
48.0,8,10,53.142049,50.040294,2390000,1,0
76.0,6,19,53.255894,50.200499,6350000,3,0
44.0,6,10,53.215267000000004,50.159195000000004,2800000,1,0
40.0,2,5,53.193121,50.17947,2900000,2,0
200.0,6,7,53.197058999999996,50.112608,15300000,4,0
56.0,4,5,53.230336,50.219211,3150000,3,0
54.0,8,16,53.18179,50.094893,3999000,1,0
47.0,6,9,53.228013,50.250706,2750000,2,0
30.0,4,5,53.202162,50.134266,2500000,1,0
37.2,1,9,53.191864,50.143429,2350000,1,0
65.0,2,9,53.235726,50.230548,3100000,3,0
45.6,2,3,53.445322,49.800523999999996,2350000,2,0
30.5,3,3,53.324148,50.311926,1390000,1,0
44.0,3,5,53.237708999999995,50.062805,3100000,2,0
71.0,3,9,53.147952000000004,50.060209,3150000,3,0
32.0,3,9,53.220503,50.274233,1800000,1,0
40.0,6,12,53.207372,50.212932,2435000,1,0
60.0,3,5,53.142805,50.04412,2500000,3,0
42.0,7,10,53.218211,50.249188000000004,2800000,1,0
53.7,3,5,53.140935999999996,50.146573,1950000,2,0
304.0,4,5,53.39059399999999,50.168438,1300000,1,0
35.3,8,9,53.210193000000004,50.254954999999995,1350000,2,0
44.0,4,5,53.123626,50.088048,2200000,2,0
63.0,4,9,53.260161,50.217154,4150000,3,0
40.0,8,10,53.308504000000006,50.28883,2500000,1,0
57.0,2,2,53.222223,50.252125,2100000,3,0
36.0,3,9,53.391454,50.168519,1550000,1,0
61.1,2,5,53.208732,50.240411,2750000,2,0
77.0,5,5,53.21129300000001,50.155134000000004,3400000,3,0
45.0,2,5,53.199875,50.190564,2350000,2,0
40.0,7,10,53.30733100000001,50.286109,2370000,1,0
22.0,4,9,53.245383,50.218078999999996,1850000,1,0
75.0,6,12,53.235094999999994,50.054666999999995,7400000,2,0
82.0,2,10,53.218551,50.245819,5200000,2,0
50.8,5,12,53.192868000000004,50.1428,3200000,2,0
24.0,2,5,53.21644300000001,50.239342,1600000,1,0
23.0,3,5,53.201131999999994,50.230996999999995,1745000,1,0
90.0,6,6,53.235094999999994,50.054666999999995,5100000,3,0
44.0,9,9,53.237731000000004,50.223559,3100000,2,0
33.0,2,5,53.20274499999999,50.162824,1950000,1,0
56.0,3,4,53.190208,50.084437,4900000,2,0
45.9,4,5,53.19591,50.209967,2400000,2,0
58.0,3,5,53.239472,50.232416,2790000,3,0
43.5,12,16,53.150091,50.075382,1900000,1,0
46.0,12,16,53.155626,50.076064,2790000,1,0
56.0,2,4,53.23226,50.275040999999995,3200000,2,0
22.0,3,5,53.160766,50.374575,1550000,1,0
68.0,2,9,53.24020400000001,50.196529,3350000,3,0
133.0,2,12,53.18977099999999,50.117369000000004,8300000,4,0
30.0,4,5,53.137689,50.078741,1650000,1,0
66.9,3,12,53.252306999999995,50.222759,3800000,3,0
32.0,4,5,53.242247,50.246026,1800000,1,0
57.0,3,5,53.192161,50.181814,2490000,3,0
62.0,6,6,53.201315,50.114467,4490000,3,0
46.0,4,5,53.121551000000004,50.087033,2350000,2,0
55.0,9,12,53.228379000000004,50.229973,3200000,2,0
74.9,3,7,53.183021,50.099097,5350000,2,0
41.0,2,2,53.135884999999995,50.120531,1650000,2,0
51.0,9,9,53.25239300000001,50.243178,2600000,2,0
47.0,2,5,53.230665,50.253518,2500000,2,0
31.1,9,9,53.111174,50.142414,2000000,1,0
35.0,1,12,53.211255,50.144408,3000000,1,0
64.0,2,9,53.25151500000001,50.24219,3400000,3,0
55.1,1,10,53.253395,50.207165,5500000,2,0
104.9,9,14,53.27644100000001,50.26419,7150000,3,0
60.0,5,5,53.19137900000001,50.12982,3950000,3,0
53.0,9,9,53.48289000000001,49.859633,2300000,2,0
47.2,5,15,53.222239,50.244723,2900000,1,0
63.0,5,5,53.201089,50.16125200000001,3600000,4,0
50.0,8,9,53.261706999999994,50.229344,3000000,2,0
40.0,18,20,53.255559999999996,50.198423999999996,3310000,1,0
50.0,2,9,53.11036800000001,50.077601,2050000,1,0
123.5,2,3,53.25070600000001,50.200517,11450000,4,0
80.0,2,17,53.25881999999999,50.222471999999996,5069000,2,0
58.7,7,9,53.234933999999996,50.218151,4000000,3,0
55.8,2,4,53.115173,50.083044,2550000,2,0
59.0,5,5,53.203042,50.227897999999996,3100000,2,0
36.0,9,9,53.192285,50.196115,1960000,1,0
41.8,5,5,53.212625,50.198370000000004,3500000,2,0
32.0,4,5,53.245523,50.24370800000001,1980000,1,0
59.0,4,5,53.242284999999995,50.248074,2340000,3,0
42.0,4,5,53.235866,50.224736,2950000,2,0
40.5,5,14,53.24554499999999,50.19042,2900000,1,0
82.0,3,4,53.235094999999994,50.054666999999995,3530000,4,0
220.0,7,7,53.18746700000001,50.103203,20000000,5,0
58.0,1,5,53.24710200000001,50.222122,2430000,3,0
31.0,3,5,53.102447999999995,50.033322999999996,1100000,1,0
30.5,3,3,53.321183999999995,50.314397,1450000,1,0
39.3,19,24,53.191334999999995,50.1345,2635000,1,0
54.2,4,5,53.115049,50.150086,3200000,2,0
35.1,2,3,53.32745,50.315906,1550000,1,0
50.3,2,3,53.31524,50.309995,2550000,2,0
44.0,3,5,53.348031999999996,50.219831,2150000,2,0
100.0,3,9,53.182173,50.076963,7800000,3,0
62.0,5,5,53.203148999999996,50.132272,3640000,3,0
51.0,1,5,53.192792000000004,50.25058,2270000,2,0
121.0,2,2,53.191033,50.099969,5000000,5,0
52.0,8,9,53.110979,50.142091,3450000,2,0
31.0,1,5,53.231473,50.185443,1850000,1,0
75.0,2,10,53.229986,50.189108000000004,5500000,3,0
58.0,1,5,53.224773,50.209374,2550000,3,0
37.8,8,10,53.142049,50.040294,1670000,1,0
32.0,2,5,53.207901,50.232731,2200000,1,0
55.8,3,5,53.221844999999995,50.273739,3000000,2,0
57.0,6,6,53.241562,50.220954,2800000,3,0
62.0,2,10,53.146995999999994,50.061988,3100000,2,0
89.2,2,17,53.223996,50.15075,4700000,2,0
22.0,3,5,53.251013,50.203733,1657000,1,0
35.0,16,17,53.250561,50.2254,2650000,1,0
31.0,9,9,53.242408,50.195199,2290000,1,0
53.1,2,5,53.5159,50.139189,2350000,2,0
30.0,6,9,53.199594999999995,50.133287,2350000,1,0
69.8,6,12,53.24688100000001,50.258207,3600000,3,0
45.0,4,9,53.236948999999996,50.222598,2999999,2,0
47.0,11,16,53.24849200000001,50.077268,2900000,1,0
40.3,2,5,53.215499,50.243078999999994,2050000,1,0
56.2,2,5,53.189674,50.134419,3500000,3,0
55.0,5,9,53.24864300000001,50.258431,2800000,2,0
52.8,3,4,53.226951,50.261549,3000000,2,0
49.0,10,13,53.255371999999994,50.23920800000001,3050000,1,0
80.0,5,5,53.515508999999994,50.139441,3750000,4,0
47.8,2,3,53.326395999999995,50.314621,2430000,2,0
54.0,1,9,53.352245999999994,50.211665,2400000,2,0
50.0,8,10,53.230918,50.247283,3000000,1,0
43.5,2,2,53.416631,50.746657,1400000,2,0
22.3,8,9,53.237655000000004,50.208665,1800000,1,0
63.0,5,5,53.246827,50.311648,2800000,3,0
44.0,2,17,53.234545999999995,50.256707,2750000,1,0
42.0,4,14,53.245114,50.190725,2750000,1,0
46.0,1,3,53.316386,50.311351,1850000,2,0
63.3,1,4,53.187746999999995,50.080878999999996,3800000,2,0
21.0,1,5,53.122837,50.085326,888000,1,0
45.0,1,5,53.252678,50.239306,2550000,2,0
52.0,1,12,53.234722999999995,50.202008,2900000,2,0
31.0,5,5,53.203148999999996,50.132272,2250000,1,0
68.0,12,12,53.196202,50.143501,4000000,3,0
140.0,2,3,53.183285,50.088964000000004,6200000,5,0
60.1,12,16,53.231737,50.208818,3700000,3,0
255.0,8,9,53.192204000000004,50.087958,32000000,5,0
68.4,6,10,53.220631999999995,50.219463,3869000,3,0
43.0,3,3,53.188945,50.092683,2350000,2,0
53.8,3,10,53.182497,50.208377,2850000,2,0
40.0,1,9,53.227366,50.271852,2000000,1,0
43.6,1,9,53.12556,50.095028000000006,2100000,2,0
46.0,2,2,53.21840600000001,50.240573,2200000,2,0
31.0,4,9,53.248507999999994,50.224224,1797000,1,0
68.0,6,9,53.199099,50.218681,4500000,3,0
45.0,5,10,53.240587,50.054837,3500000,1,0
37.0,2,3,53.445471999999995,49.79737100000001,1540000,1,0
43.0,4,5,53.199303,50.167962,2430000,2,0
59.3,5,5,53.22751700000001,50.279973,2600000,2,0
42.0,3,4,53.181456000000004,50.090824,2999000,2,0
32.0,3,5,53.216055000000004,50.267783,1650000,1,0
43.9,4,5,53.12062099999999,50.092055,2100000,2,0
44.7,6,16,53.251622,50.23088900000001,2000000,1,0
17.0,4,5,53.22942,50.187563,900000,1,0
45.0,1,9,53.247544,50.228536,2550000,2,0
42.0,3,5,53.346683,50.211495,2050000,2,0
34.0,10,12,53.257505,50.222688,2045000,1,0
51.7,1,2,53.195170999999995,50.116632,1950000,3,0
75.5,19,20,53.255894,50.200499,5690000,3,0
45.0,3,5,53.12042099999999,50.087752,1950000,2,0
80.0,3,20,53.24420300000001,50.204101,4150000,2,0
58.5,2,2,53.221295,50.25959,2400000,3,0
96.6,1,2,53.191578,50.097669,5000000,3,0
50.0,1,5,53.235094999999994,50.054666999999995,2650000,2,0
29.0,9,9,53.11034599999999,50.141659000000004,1800000,1,0
47.0,11,18,53.24420300000001,50.204101,3050000,1,0
43.0,3,9,53.250351,50.229838,2400000,1,0
78.5,17,18,53.209136,50.205584,4550000,2,0
62.0,5,5,53.208516,50.23044,2200000,3,0
50.3,16,18,53.24420300000001,50.204101,3600000,1,0
30.5,5,5,53.207302,50.24198300000001,1700000,1,0
30.0,7,9,53.24485,50.21885200000001,1700000,1,0
29.4,3,3,53.297704,50.324332,1100000,1,0
44.0,4,4,53.118584,50.084212,1800000,2,0
62.0,4,15,53.256956,50.235839,4850000,2,0
45.0,10,10,53.31003199999999,50.288947,2150000,1,0
57.0,5,5,53.30274100000001,50.269759,2500000,3,0
44.6,4,5,53.123588,50.090968,2000000,2,0
52.9,4,4,53.190208,50.084437,3900000,2,0
60.0,4,5,53.20809499999999,50.157488,4200000,4,0
66.0,1,16,53.154827000000004,50.075965999999994,3000000,3,0
81.0,11,16,53.195294999999994,50.152053,4090000,2,0
44.0,1,5,53.102447999999995,50.033322999999996,1300000,2,0
41.5,13,15,53.222239,50.244723,2500000,1,0
32.9,2,3,53.318688,50.30792,1490000,1,0
93.0,4,28,53.217014,50.167594,4500000,3,0
42.0,3,3,53.139991,50.147785999999996,1550000,2,0
45.0,1,11,53.202436999999996,50.18353,2850000,1,0
66.7,6,22,53.217257,50.163866,5500000,2,0
42.0,4,5,53.203511,50.185559999999995,2350000,3,0
41.0,4,14,53.245114,50.190725,2800000,1,0
43.6,24,27,53.215768999999995,50.261701,2485200,1,0
54.0,2,6,53.17303100000001,50.189772999999995,2800000,2,0
68.0,2,5,53.154697,50.090851,2500000,3,0
36.0,2,3,53.327138,50.318196,1550000,1,0
74.6,6,7,53.187003000000004,50.11094600000001,5150000,3,0
39.0,3,20,53.207664,50.136988,3300000,1,0
50.0,3,9,53.238356,50.206015,3000000,2,0
45.0,1,5,53.244753,50.202493,2750000,2,0
47.0,5,9,53.250259,50.265375,2680000,2,0
100.0,19,23,53.217257,50.163866,8500000,2,0
55.0,2,9,53.189161,50.244014,2500000,2,0
31.7,8,9,53.23182900000001,50.21445,2350000,1,0
48.0,2,5,53.228347,50.275597999999995,2350000,2,0
45.0,3,5,53.348031999999996,50.219831,1750000,2,0
92.0,4,10,53.268827,50.218142,6500000,3,0
44.0,4,5,53.213693000000006,50.244561,2350000,2,0
18.0,4,5,53.22450300000001,50.213156,850000,1,0
32.4,9,9,53.110583999999996,50.140285,1900000,1,0
106.0,3,9,53.192992000000004,50.088677000000004,9900000,3,0
32.0,5,5,53.209864,50.166507,2300000,1,0
66.0,5,9,53.200161,50.148298,3680000,3,0
43.6,23,27,53.215768999999995,50.261701,2485200,1,0
39.0,1,2,53.22044399999999,50.237968,1410000,2,0
54.0,2,9,53.242667000000004,50.196933,3290000,2,0
33.0,4,5,53.195969999999996,50.219903,2000000,1,0
38.0,9,9,53.213903,50.227089,1500000,2,0
46.0,8,12,53.210678,50.217028000000006,2750000,1,0
48.0,10,10,53.221403,50.253194,3350000,1,0
21.0,1,9,53.143113,50.04978,1270000,1,0
54.5,1,5,53.230993999999995,50.294247,1950000,3,0
68.7,1,9,53.206283,50.188031,4490000,3,0
40.5,3,5,53.20802,50.126047,3400000,1,0
31.0,3,5,53.134356000000004,50.25023,1700000,1,0
30.0,2,5,53.346968000000004,50.22761,1850000,1,0
55.0,5,6,53.182578,50.076029,3000000,3,0
45.0,6,9,53.200559999999996,50.134976,2700000,2,0
31.0,2,9,53.23761800000001,50.228625,1950000,1,0
54.0,4,4,53.187062,50.101729,3390000,2,0
46.0,1,10,53.219964000000004,50.224269,3300000,2,0
40.0,1,2,53.13771600000001,50.126415,1050000,2,0
95.0,12,14,53.209648,50.136404,7580000,3,0
43.7,5,5,53.144387,50.048908000000004,1700000,2,0
40.0,5,18,53.21023100000001,50.207722,2800000,1,0
40.0,4,5,53.205932,50.123289,3800000,1,0
35.4,1,10,53.26731899999999,50.217711,2200000,1,0
23.0,6,9,53.210758999999996,50.283396,1350000,1,0
48.0,2,18,53.24130400000001,50.182668,3750000,1,0
65.0,2,2,53.183911,50.20986,2600000,4,0
57.4,5,10,53.233968999999995,50.224089,4200000,2,0
48.7,1,5,53.214604,50.253239,2610000,2,0
73.8,8,9,53.196024,50.168312,4300000,3,0
67.0,16,19,53.255286,50.199529,7900000,2,0
81.4,12,16,53.24267800000001,50.182955,5950000,2,0
50.6,2,5,53.192992000000004,50.188408,2950000,3,0
46.0,5,5,53.187644999999996,50.174726,2100000,2,0
26.0,4,5,53.215763,50.271313,1000000,2,0
60.0,1,5,53.51730300000001,50.142333,1900000,3,0
55.0,1,9,53.243702,50.312096999999994,1750000,2,0
45.0,3,5,53.347414,50.219265,1950000,2,0
57.0,4,5,53.242284999999995,50.248074,2340000,3,0
64.0,4,5,53.238852,50.23503,3000000,3,0
44.0,5,5,53.19543,50.207479,2676000,2,0
42.7,2,5,53.199875,50.190564,2900000,2,0
69.3,4,5,53.220631999999995,50.206105,3050000,3,0
58.0,5,5,53.205949,50.183198,2850000,3,0
97.1,5,5,53.229975,50.191453,5000000,3,0
62.0,1,10,53.220907,50.255287,4000000,2,0
44.0,2,17,53.259843000000004,50.221717,3350000,1,0
21.0,5,5,53.226002,50.296116,982000,1,0
45.0,1,5,53.246283,50.252494,2500000,2,0
57.0,1,5,53.196470999999995,50.179865,3200000,3,0
30.0,2,5,53.192954,50.17285800000001,1850000,1,0
43.0,6,9,53.236948999999996,50.222598,3200000,2,0
48.0,2,3,53.316821999999995,50.308207,2050000,2,0
48.0,2,5,53.233451,50.280557,2350000,2,0
30.0,6,9,53.20711899999999,50.22522100000001,1950000,1,0
73.2,1,3,53.218070999999995,50.155026,2900000,3,0
29.0,7,9,53.215467000000004,50.270325,1530000,1,0
25.0,1,2,53.183728,50.095621,1399000,1,0
48.0,1,5,53.211309,50.227502,2150000,2,0
33.0,7,12,53.248702,50.249772,1990000,1,0
91.0,1,10,53.204002,50.225984000000004,5350000,3,0
47.0,16,17,53.223711,50.192244,3300000,1,0
106.5,7,8,53.18199,50.078274,8190000,3,0
74.0,8,25,53.22156999999999,50.169202,6300000,2,0
45.0,4,5,53.185584,50.087571999999994,3030000,2,0
47.0,2,3,53.317236,50.304524,2250000,2,0
56.1,1,5,53.22190500000001,50.228958,2550000,3,0
145.0,6,17,53.238749,50.189818,11000000,4,0
48.0,3,5,53.246643999999996,50.248047,2550000,2,0
123.0,3,17,53.259260999999995,50.21056,5535000,3,0
43.9,4,5,53.219618999999994,50.272113,2450000,2,0
130.0,2,5,53.18584300000001,50.103993,10500000,3,0
42.0,3,5,53.202249,50.208027,2320000,2,0
55.0,1,5,53.253923,50.232677,2600000,3,0
42.0,21,25,53.24307099999999,50.187824,4000000,2,0
47.0,3,3,53.250459,50.388292,2500000,1,0
64.0,3,4,53.083478,50.087491,2250000,3,0
60.0,2,5,53.160766,50.374575,2250000,2,0
32.0,3,5,53.091201,50.120837,1450000,1,0
44.0,4,9,53.243362,50.260543,2400000,2,0
72.9,2,9,53.244462,50.186809000000004,3700000,2,0
101.0,5,6,53.23741800000001,50.262995000000004,3200000,4,0
29.9,2,3,53.313438,50.308566,1500000,1,0
43.0,6,16,53.150091,50.075382,1760000,1,0
92.3,2,9,53.235094999999994,50.054666999999995,7500000,2,0
72.0,2,9,53.201930000000004,50.135551,4650000,3,0
60.5,2,9,53.266199,50.228706,3600000,3,0
48.0,3,3,53.319678,50.310121,1900000,2,0
37.0,8,10,53.109676,50.139998,1520000,1,0
54.2,1,3,53.215575,50.294759,1790000,2,0
62.0,3,9,53.490444,49.850255,2600000,3,0
33.1,3,5,53.24849200000001,50.077268,1880000,1,0
63.6,3,16,53.155626,50.076064,4150000,2,0
37.5,4,9,53.240964,50.194013,2500000,1,0
33.0,1,3,53.316504,50.308701,1800000,1,0
43.0,5,9,53.246224,50.267765000000004,2300000,2,0
58.0,1,5,53.196876,50.177233,3100000,3,0
66.5,2,9,53.118816,50.075058,3700000,2,0
88.0,11,24,53.21899300000001,50.167711,6900000,2,0
53.7,9,13,53.192199,50.168681,4600000,1,0
34.0,3,3,53.323969999999996,50.315636,1530000,1,0
65.0,15,16,53.147374,50.078957,2645000,2,0
51.0,15,24,53.18970600000001,50.148199,2180000,1,0
64.0,5,5,53.243970999999995,50.249152,2899999,3,0
22.0,4,5,53.22574300000001,50.290968,1350000,1,0
63.0,7,25,53.241455,50.187015,5300000,2,0
87.0,2,9,53.243885,50.21295,5000000,4,0
54.0,1,9,53.246353000000006,50.268259,2700000,2,0
43.6,2,9,53.195527,50.138192,2750000,2,0
47.3,9,12,53.181342,50.076451,3780000,1,0
80.0,11,25,53.235094999999994,50.054666999999995,4760000,2,0
38.8,13,14,53.191832,50.114934999999996,3298000,1,0
35.0,8,9,53.210193000000004,50.254954999999995,1600000,1,0
54.0,6,12,53.265218000000004,50.220352,3350000,2,0
76.7,2,10,53.218211,50.249188000000004,5629000,3,0
51.0,8,9,53.243362,50.260543,2900000,2,0
50.0,15,17,53.24333000000001,50.182334999999995,2850000,1,0
45.1,14,16,53.223711,50.192244,3350000,1,0
33.0,2,4,53.224417,50.263327000000004,1530000,1,0
100.0,14,21,53.217257,50.163866,8000000,3,0
44.6,2,9,53.26286999999999,50.233027,2750000,2,0
45.4,1,5,53.188449,50.187159,2400000,2,0
87.0,11,18,53.202723,50.124187,8000000,2,0
30.0,1,5,53.199061,50.172184,1750000,1,0
53.0,3,10,53.10333000000001,50.031292,1700000,2,0
60.0,2,9,53.245502,50.228356,4050000,3,0
70.0,3,9,53.199259999999995,50.142827000000004,4500000,3,0
133.0,7,12,53.192204000000004,50.087958,12400000,3,0
43.6,1,2,53.24849200000001,50.077268,2000000,2,0
68.0,8,9,53.23369399999999,50.295146,3300000,3,0
30.0,9,9,53.24423,50.22399,1970000,1,0
33.5,1,3,53.315121999999995,50.30792,1500000,1,0
18.9,1,2,53.18575600000001,50.092521999999995,1330000,1,0
32.0,10,16,53.2083,50.280377,1950000,1,0
47.6,2,9,53.245986,50.255925,2550000,2,0
50.4,2,2,53.25121800000001,50.355953,1700000,2,0
62.0,14,16,53.216269999999994,50.164045,4900000,1,0
34.5,3,3,53.324943999999995,50.31445,1450000,1,0
42.0,4,18,53.234545999999995,50.256707,2750000,1,0
