adress,area,floor,price,rooms,floors_total,year,latitude,longitude
"Самара, Каховская улица, 57, Кировский, Самара, Самарская область",31.0,2/5,1700000,1,,,53.227306,50.257021
"Самарская область,Самара,Промышленный,Фадеева улица,55, Промышленный, Самара, Самарская область",60.0,1/9,2900000,3,,1,53.234497,50.210668
"Самарская область,Самара,Промышленный район,7-я просека,104, Промышленный, Самара, Самарская область",85.0,3/19,5630000,3,1,2014,53.256061,50.199484
"ул. Дыбенко, д.157, Советский, Самара, Самарская область",21.0,2/9,1750000,1,1,1978,53.206186,50.224556
"Самара, Красноглинский район, посёлок Красная Глинка, 2-й квартал, 17, Красноглинский, Самара, Самарская область",37.0,2/2,1250000,1,,,53.385009,50.171852
"Самара, улица Осипенко, 136, Ленинский, Самара, Самарская область",77.0,9/12,4150000,3,12,1979,53.201186,50.144875
"Самара, Московское шоссе, 30, Октябрьский, Самара, Самарская область",32.0,3/5,2000000,1,5,1966,53.210624,50.174331
"Самара, улица Советской Армии, 137, Советский, Самара, Самарская область",31.0,5/5,1850000,1,5,1968,53.215343,50.212707
"Самара, Ставропольская улица, 98к2, Промышленный, Самара, Самарская область",24.9,4/5,1550000,1,5,1972,53.222703,50.232641
"Самара, улица Тухачевского, 40А, Железнодорожный, Самара, Самарская область",75.0,6/24,5200000,2,12,1985,53.189706,50.148199
"Самара, улица Стара Загора, 139, Промышленный, Самара, Самарская область",47.0,5/9,2500000,2,9,1971,53.235085,50.22196
"Самара, Заводское шоссе, 57А, Промышленный, Самара, Самарская область",28.2,5/9,1550000,1,9,1982,53.208187,50.281312
"микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 46, Красноглинский, Самара, Самарская область",46.0,2/3,2250000,2,3,2013,53.324944,50.31445
"городской округ Самара, поселок Берёза, 1-й квартал, 5, Красноглинский, Самара, Самарская область",41.0,4/4,1350000,2,4,1964,53.51779,50.13821
"Россия, Самарская область, Самара, Кирова пр-кт, 208, Промышленный, Самара, Самарская область",33.0,4/9,2450000,1,12,1974,53.24153,50.233638
"ул Степана Разина,41, Самарский, Самара, Самарская область",50.0,2/3,3470000,2,3,1,53.184181,50.084554
"Самара, Ташкентская улица, 143, Кировский, Самара, Самарская область",29.0,1/9,1650000,1,9,1979,53.252554,50.249664
"Самара, улица Александра Матросова, 74, Промышленный, Самара, Самарская область",38.0,2/4,2249000,1,4,1959,53.134356,50.25023
"Самара, Вольская улица, 83, Промышленный, Самара, Самарская область",73.9,4/10,4150000,3,10,2002,53.21908,50.244822
"посёлок Сухая Самарка, Самара, Флотская улица, 15, Куйбышевский, Самара, Самарская область",48.0,4/5,1590000,2,5,1969,53.145241,50.04554
"Самара, Революционная улица, 50, Октябрьский, Самара, Самарская область",46.5,3/5,2350000,2,5,1967,53.211692,50.171834
"Самара, улица Мичурина, 116А, Октябрьский, Самара, Самарская область",44.0,1/5,2400000,2,5,1969,53.212307,50.156769
