area,floor,floors_total,latitude,longitude,price,rooms,year
37.0,2,19,59.863224,30.511755,3700000,1,0
50.0,5,9,60.00912099999999,30.359185,5900000,2,0
80.0,2,4,59.939433,30.342737,19000000,3,0
45.6,5,14,59.98485,30.260029,7290000,1,0
62.0,11,12,59.99701,30.208088,8600000,2,0
89.5,9,20,59.76144,30.630126,4790000,3,0
23.8,10,16,59.980988,30.37425,3750000,0,0
59.0,7,16,59.833773,30.249941,3650000,3,0
74.5,5,23,60.053952,30.327196,7400000,3,0
60.2,6,9,59.846947,30.322632,7300000,2,0
57.6,5,5,59.844759,30.331804,5650000,3,0
115.0,9,9,60.001388,30.326962,11500000,4,0
96.0,3,4,59.945508,30.285568,15500000,3,0
31.1,9,9,60.061062,30.311197,3400000,1,0
46.5,15,23,60.032456,30.246482,5300000,1,0
45.4,4,5,59.875154,30.478095,2509200,2,0
81.6,21,25,59.861236,30.197497,7990000,3,0
28.7,2,16,59.916284,30.439548,3700000,0,0
25.0,12,15,60.055821,30.431841,2900000,0,0
53.6,2,9,59.909847,30.349214,11500000,1,0
63.6,5,6,59.90945,30.293482,5800000,3,0
58.8,5,5,59.74391600000001,30.562042,3900000,4,0
23.0,8,16,59.980988,30.37425,3100000,0,0
36.0,14,17,59.837268,30.35402,5300000,1,0
347.7,3,9,59.973221,30.259571,169000000,5,0
38.0,7,16,60.028631,30.296581,5000000,1,0
42.0,1,5,59.960269,30.433071,4500000,2,0
41.0,13,16,59.960485,30.418896000000004,6500000,1,0
24.5,2,5,59.928068,30.376495,2785000,1,0
45.0,2,2,59.86743900000001,30.486674,4600000,2,0
54.8,5,5,60.000843,30.368204,5955000,2,0
155.0,4,7,59.939767,30.353184,39900000,3,0
128.0,3,10,59.957935,30.273081,30999000,3,0
112.0,3,5,59.927058,30.348136,12000000,5,0
43.0,15,23,60.05295,30.311862,6000000,1,0
52.0,1,4,59.68067900000001,30.434266,5990000,1,0
36.0,6,9,59.959435,30.259220000000006,9100000,0,0
35.0,3,5,60.046418,30.464126,2900000,1,0
100.0,4,14,59.982235,30.316254,15500000,3,0
95.0,1,3,59.809147,30.383197,6500000,3,0
34.0,2,5,59.908222,30.431454,4200000,1,0
73.8,4,28,60.077602,30.336422,7490000,3,0
37.0,3,6,60.009615,30.203435,4400000,1,0
33.8,6,8,59.85181,30.146203000000003,5500000,1,0
70.2,1,5,59.912346,30.298549,6850000,2,0
55.2,16,16,60.050983,30.318743,6300000,2,0
42.3,7,12,60.055111,30.440159,3599000,1,0
31.4,5,5,59.741141000000006,30.590663,2950000,1,0
25.0,9,24,60.049644,30.42858,2950000,0,0
40.0,6,9,60.008698,30.202132,5090000,1,0
90.0,10,10,60.026784,30.297569,12000000,3,0
54.0,1,3,59.830137,30.152923,4400000,3,0
97.3,1,10,59.947901,30.216604,9100000,5,0
69.9,3,5,59.664267,30.411332,4000000,3,0
91.5,5,8,59.962034,30.328265,17605000,4,0
38.0,11,25,60.076816,30.340931,4500000,1,0
57.0,3,3,59.684363,30.440887,5600000,2,0
117.0,2,25,60.06121,30.30728,12500000,3,0
50.4,7,9,59.96326,30.32972,11500000,1,0
36.0,5,28,60.077431,30.345189,4500000,1,0
30.0,5,9,59.840772,30.264161,4180000,1,0
77.2,13,25,59.90985600000001,30.455727000000003,9200000,3,0
82.0,6,6,59.963183,30.301136,12300000,3,0
127.7,4,10,59.962435,30.282657,28000000,4,0
35.8,13,14,60.05008,30.370162,4700000,2,0
57.0,19,25,60.073759,30.338317,6800000,2,0
190.0,3,6,59.936922,30.352546000000004,18500000,5,0
44.0,5,5,59.87319300000001,29.892025,3450000,2,0
76.0,1,5,60.014338,30.318761,8000000,3,0
34.0,1,9,59.985822,30.521448,3260000,1,0
23.6,8,24,59.85533100000001,30.319839,2955000,0,0
45.1,3,5,59.989225,30.309436,4500000,2,0
76.4,6,7,59.95709300000001,30.317278,10000000,3,0
53.3,5,5,59.785563,30.623155,3950000,2,0
33.0,2,21,59.952443,30.482182,4780000,0,0
46.0,5,5,59.887309,30.487985,3950000,2,0
88.0,4,4,59.929484,30.312275,9450000,4,0
156.0,4,11,59.864132,30.299995000000006,19900000,4,0
70.0,3,3,59.98354499999999,30.272524,7500000,3,0
76.4,6,10,59.928879,30.26037,12200000,2,0
31.7,2,5,59.843828,30.146104,3650000,1,0
98.1,4,16,59.856474,30.204477,11800000,3,0
77.3,8,8,59.962034,30.328265,18235000,3,0
40.4,11,26,60.08100400000001,30.340985,4400000,1,0
160.0,2,8,59.973843,30.263389,48000000,3,0
79.0,1,5,59.98756,30.345683,8800000,3,0
34.0,5,7,59.850708,30.02547,4000000,1,0
84.0,6,10,59.851245,30.320485,18900000,2,0
48.2,3,7,60.090872,29.95665,5200000,2,0
31.6,5,5,60.102311,29.976718,3290000,1,0
73.0,18,19,60.026527,30.454532,6000000,3,0
48.0,5,5,59.906892000000006,30.319012,6350000,2,0
82.0,5,5,59.929804,30.354226,9900000,3,0
100.0,5,6,59.942264,30.392297,10000000,4,0
104.9,2,5,59.937648,30.344363,10599999,3,0
56.0,3,8,59.944292,30.39651,10450000,1,0
58.3,2,2,60.23642099999999,29.693461,3500000,3,0
55.0,12,16,60.01253000000001,30.251522,6500000,2,0
34.0,15,24,60.028753,30.246374,4530000,1,0
90.0,6,7,59.95476800000001,30.329154,18500000,2,0
50.4,21,21,59.952105,30.483476,4420000,1,0
31.0,4,5,59.862533,30.303355,3699000,1,0
128.2,5,6,59.848077,30.152869,18480000,4,0
137.0,4,8,59.967691,30.276109,48000000,2,0
118.0,15,25,59.86581700000001,30.179046000000003,8950000,5,0
42.6,5,5,59.86401899999999,30.36665,4800000,2,0
58.6,3,4,59.956304,30.351935,5890000,2,0
32.0,8,9,60.035198,30.389503,3790000,1,0
23.8,7,16,59.980988,30.37425,3180000,0,0
34.0,5,14,59.950339,30.461656,4100000,1,0
18.0,2,4,59.91425,30.318877,2640000,0,0
200.0,3,3,59.957584,30.405511,20088888,2,0
45.0,2,9,59.868641,30.365365,5500000,2,0
41.3,14,20,60.063464,30.211843,4751000,1,0
47.3,5,5,59.96188100000001,30.348872,8290000,2,0
46.8,9,9,60.051917,30.335559000000003,5400000,2,0
63.8,2,5,59.91363199999999,30.343419,6100000,2,0
46.0,3,16,59.806233,30.371716,4200000,1,0
32.2,5,9,59.825809,30.173171000000004,3450000,1,0
67.0,12,17,60.014185,30.311386,12000000,2,0
215.0,14,15,59.98485,30.260029,36500000,4,0
94.0,13,13,60.009615,30.203435,11000000,3,0
30.8,1,5,60.01476,30.367027,3590000,1,0
60.3,7,9,60.044689,30.365536,5400000,3,0
95.6,5,24,60.020125,30.270934000000004,13200000,3,0
37.3,6,17,60.063464,30.211843,4300000,1,0
101.0,3,4,59.87039300000001,29.915211,9980000,4,0
26.0,3,4,59.925633,30.383448,3400000,0,0
90.1,3,4,59.928848,30.317674,16000000,3,0
35.3,2,12,59.977818000000006,30.420621,3850000,1,0
51.3,1,5,59.915287,30.299043,3500000,0,0
35.0,9,24,60.077575,30.337976,3600000,1,0
90.0,12,12,59.90306500000001,30.315042,25900000,3,0
25.0,2,12,59.839674,30.111906,2700000,0,0
93.4,3,17,60.032047,30.45738,6999000,4,0
42.0,7,18,59.790177,30.163415000000004,4160000,1,0
56.0,10,19,60.01119,30.386736,8600000,2,0
40.0,10,18,60.051464,30.420423,3800000,1,0
36.0,4,22,59.829495,30.538246,3800000,1,0
56.0,3,5,59.91436700000001,30.345234,8000000,2,0
60.0,5,9,59.739722,30.618277000000006,4849000,3,0
32.0,4,5,59.968209,30.407631,3700000,1,0
25.9,5,5,59.85335600000001,30.154782,3660000,0,0
103.0,17,26,60.025992,30.320324,14500000,3,0
105.0,7,10,59.963539,30.273171,20742000,3,0
57.2,8,12,60.041934,30.334814,7650000,2,0
120.0,4,7,59.94207900000001,30.367261,53600000,3,0
120.0,17,22,59.868984,30.155707,15720000,4,0
68.0,16,16,59.852488,30.21108,8500000,3,0
54.1,24,26,60.036182,30.408961,5980000,1,0
153.8,1,3,59.91548100000001,30.361296000000007,13840000,8,0
33.4,3,15,59.916284,30.439548,4700000,1,0
61.0,2,25,60.071389,30.326459000000003,5800000,2,0
81.3,1,5,59.942349,30.262876,10500000,3,0
67.9,1,6,59.732380000000006,30.401352000000006,5600000,3,0
36.3,9,9,60.023529,30.380403,4100000,1,0
99.3,10,14,59.962435,30.405062,13902000,3,0
73.5,1,9,60.07082800000001,30.321357,6100000,4,0
56.0,2,4,59.885882,30.360182,5800000,3,0
65.2,2,25,60.07244,30.244299,4450000,2,0
50.2,6,9,59.97382,30.420701,4390000,2,0
35.0,5,12,60.054886,30.438255,3290000,1,0
64.4,4,7,59.982653000000006,30.524286,4500000,2,0
31.1,5,5,60.003291,30.388820000000006,3350000,1,0
24.8,12,18,59.858611,30.18926,3600000,0,0
38.3,5,23,60.05499,30.311484000000004,5000000,0,0
64.4,13,13,59.975139,30.315554,11700000,2,0
84.0,5,5,59.860098,30.322938,11000000,3,0
38.0,7,12,59.852972,30.148108,5300000,1,0
64.4,11,19,59.937553,30.198575,7990000,2,0
14.0,4,4,59.908678,30.275938,1000000,0,0
60.0,10,12,59.852972,30.148108,8600000,2,0
64.0,2,5,59.961841,30.303004,7950000,2,0
90.7,2,4,59.94426,30.281139000000003,12500000,4,0
22.5,18,24,60.027494,30.253974,2850000,0,0
51.0,3,5,59.724437,30.416533,5200000,2,0
40.9,3,4,59.719641,30.413749,5900000,2,0
142.0,3,5,59.955156,30.367072,8700000,5,0
65.9,8,24,59.868984,30.155707,7835000,2,0
47.4,2,8,59.952236,30.408341,5900000,2,0
35.0,9,9,59.978102,30.402322,3300000,1,0
50.6,3,7,59.872046,30.330097,8200000,2,0
62.0,7,26,60.079069,30.348342,6500000,2,0
47.2,2,3,59.991345,29.789204,3550000,1,0
250.0,10,20,59.957354,30.343914,89000000,4,0
92.0,1,5,60.001784,30.387311,8100000,4,0
42.0,11,25,59.884636,30.426684,5350000,1,0
69.7,7,10,59.964895,30.347363,14950000,2,0
38.6,8,9,59.74584300000001,30.079485,3300000,1,0
95.0,7,7,59.926251,30.375516,10000000,3,0
31.0,3,9,59.857088,30.355169,4000000,1,0
119.3,9,22,59.957354,30.343914,21650000,3,0
85.9,10,17,59.87316600000001,30.312634000000006,12199000,3,0
106.0,1,4,59.70930799999999,30.411691,10700000,3,0
50.5,4,9,59.937107,30.480439,6500000,2,0
82.0,2,20,60.081511,30.345477,8490000,4,0
51.3,2,6,59.961206,30.314835,9900000,2,0
48.0,5,5,59.865736,30.275264,6000000,3,0
45.0,2,9,59.742674,30.582201,3980000,2,0
35.5,1,14,60.01614100000001,30.405116,3990000,1,0
92.9,14,17,59.86120500000001,30.167323,6700000,3,0
78.0,1,7,59.925858,30.301639,9500000,4,0
97.4,12,24,59.868984,30.155707,11850000,4,0
38.6,4,10,59.835247,30.154567,4100000,1,0
22.5,5,9,59.84786,30.264862,3200000,1,0
46.4,13,16,59.919784,30.439198,6500000,2,0
152.0,9,10,59.959233,30.27221,27436000,4,0
45.6,6,9,60.000317,30.287957,5500000,2,0
134.0,7,7,59.93071,30.352223,32000000,4,0
104.0,6,7,59.95588100000001,30.328786,9190000,4,0
86.0,15,15,59.85260600000001,30.288407,11990000,3,0
50.8,14,24,59.868984,30.155707,7095000,1,0
43.0,5,5,59.835247,30.154567,3600000,2,0
34.0,4,9,60.023358,30.233591,4300000,1,0
36.0,3,5,59.931833,30.300345,4700000,1,0
66.0,1,5,59.90762700000001,30.322947,5490000,2,0
36.8,15,17,59.89213,30.483359000000004,4560000,1,0
60.0,6,6,59.72245,30.268212,4500000,2,0
48.1,7,12,60.001136,30.357963,5600000,2,0
43.0,2,25,59.844985,30.398756,5350000,1,0
62.4,3,5,59.89358299999999,30.270324,6470019,2,0
46.2,12,27,59.870682,30.311332,6799000,1,0
43.0,5,5,59.848999,30.363784000000006,4100000,2,0
86.5,6,6,59.800096,30.398046,11000000,3,0
65.2,13,14,59.72144300000001,30.068697,4850000,3,0
43.0,2,5,59.986722,29.788665,3000000,2,0
132.9,1,4,60.052784,30.006767,7676000,2,0
57.0,2,4,59.830825,30.510605,4750000,3,0
47.3,1,12,59.837802,30.426702,4690000,2,0
37.0,9,9,60.029598,30.403616,4990000,1,0
65.5,3,4,59.935484,30.339754,16500000,2,0
72.0,5,5,59.926021,30.412913,8850000,3,0
225.6,8,9,59.904654,30.319012,30000000,9,0
205.4,4,5,59.957151,30.313721,19800000,7,0
38.6,15,25,60.071708,30.329765,4400000,1,0
33.0,1,3,59.85031,30.052105,2800000,1,0
39.5,5,5,59.930173,30.244731,6000000,2,0
89.0,7,7,59.927761,30.380547,16600000,2,0
77.6,12,25,60.0745,30.3352,8300000,3,0
79.1,3,9,59.744175,30.470908,6300000,3,0
44.8,5,9,59.845903,30.39686,5100000,2,0
116.5,13,25,60.042487,30.331445,16000000,3,0
148.8,1,4,60.051625,30.002239000000007,8484000,2,0
116.0,5,9,59.939767,30.353184,29580000,2,0
18.0,2,5,59.913036,30.273908,2290000,0,0
80.0,4,27,60.078773,30.344695,9650000,3,0
33.0,1,5,59.846323,30.3594,3180000,1,0
110.0,3,16,59.99701,30.208088,10500000,4,0
79.8,1,16,59.834352,30.502861,7900000,3,0
72.0,3,11,59.941236,30.260864,13300000,3,0
178.0,6,9,59.96716,30.273611,75000000,4,0
140.0,1,5,59.935205,30.274653000000004,18850000,5,0
90.0,3,4,59.936287,30.327411,11600000,4,0
77.0,3,5,59.94299399999999,30.358888,8550000,3,0
72.0,6,14,59.890749,30.491866,7800000,2,0
38.6,2,18,59.940217,30.203812,6500000,1,0
97.0,3,4,59.929177,30.37928,7990000,3,0
173.0,4,4,60.054428,30.000452000000006,11000000,3,0
30.0,2,7,60.013497,30.423441,3300000,1,0
31.9,3,9,59.848475,30.247165000000006,3799000,1,0
31.0,4,5,59.996322,30.311978000000003,4300000,1,0
73.0,2,9,59.941114,30.384419,15400000,2,0
37.0,3,12,59.77678100000001,30.326082,4250000,1,0
70.0,5,5,59.70588100000001,30.367557,6800000,3,0
59.0,1,5,59.87574100000001,30.332694,7200000,2,0
173.6,4,4,60.053296,30.006488,10400000,3,0
43.0,1,4,59.745739,30.61313,3600000,2,0
387.5,4,6,59.975279,30.303876,65000000,8,0
35.0,15,24,59.999287,30.2253,6350000,1,0
111.0,2,4,60.039989,30.322174,15000000,3,0
50.0,8,9,59.958476,30.278633000000006,8600000,1,0
62.4,1,5,59.923834,30.412356,6800000,2,0
64.6,4,18,60.023304,30.220449,7650000,2,0
40.2,7,24,59.844117,30.212364,5360000,1,0
150.0,1,4,60.053296,30.006488,8470000,2,0
100.0,14,25,59.999287,30.2253,14449000,3,0
51.0,5,8,59.939767,30.353184,18890000,1,0
57.6,2,8,59.962489,30.3284,11500000,2,0
144.0,13,23,59.957354,30.343914,21500000,3,0
54.3,11,24,60.070047,30.316245,6550000,2,0
30.3,8,9,59.851783,30.365626,4390000,1,0
25.0,1,3,59.952223,30.251881,3700000,1,0
95.5,1,6,59.86878100000001,30.265419,8600000,4,0
35.5,5,17,60.022,30.268841,4520000,1,0
107.7,2,16,59.941885,30.211825,19000000,4,0
16.0,1,5,59.843584,30.435497,1340000,0,0
60.0,13,25,60.05817,30.271123,8500000,2,0
65.9,23,24,59.868984,30.155707,7700000,2,0
133.0,2,6,59.95839,30.319021000000006,36400000,4,0
27.0,7,25,60.050763,30.437617,3340000,0,0
39.0,4,9,59.74584300000001,30.079485,3500000,1,0
96.0,3,3,59.94487700000001,30.364422,19700000,3,0
33.5,5,9,59.840085,30.499933,3690000,1,0
98.0,3,35,59.845785,30.484715,10900000,3,0
71.0,3,5,59.945252,30.262158000000003,10000000,3,0
30.0,2,5,59.719047,30.077078000000004,2650000,1,0
42.0,1,4,59.724437,30.416533,4500000,2,0
85.0,1,5,59.929659,30.350381,10700000,4,0
34.2,4,5,59.98539,30.522831,2900000,1,0
55.9,16,19,60.03321999999999,30.233421000000003,4800000,2,0
32.0,6,9,59.746972,30.081821,3000000,1,0
80.9,4,5,59.98377900000001,30.281094,11200000,2,0
44.4,3,5,59.851783,30.365626,4750000,2,0
141.5,4,8,59.85533100000001,30.319839,22280000,3,0
52.7,1,6,59.876233,30.327214,8360000,2,0
88.3,7,10,60.007524,30.233403000000006,8000000,4,0
64.5,5,25,60.063464,30.211843,5900000,2,0
180.0,2,5,59.936359,30.372013,24000000,5,0
63.1,14,23,60.010938,30.394138,8900000,2,0
72.0,4,12,59.938685,30.474816,6150000,3,0
69.0,3,9,59.83706,30.27141,7900000,3,0
19.3,1,6,59.94124,30.288128000000004,2510000,0,0
81.8,5,16,59.97952900000001,30.373477,8500000,3,0
111.0,5,9,59.9352,30.377466,20000000,3,0
118.0,4,4,59.934096,30.344722,49900000,3,0
26.8,11,16,59.79585,30.157971000000003,2680000,1,0
45.0,8,15,59.91881,30.434239,4849000,1,0
33.1,9,9,59.82861800000001,30.214125,3600000,1,0
35.6,3,15,59.835247,30.154567,3490000,1,0
15.3,1,14,59.832435,30.382604,1595000,0,0
35.0,7,19,60.027678,30.453194,3500000,1,0
27.5,4,16,59.795216,30.161133000000003,3300000,1,0
30.6,5,5,59.895235,30.415339000000003,3600000,1,0
125.0,5,6,59.94138,30.319821,55000000,2,0
98.0,18,18,60.032456,30.246482,12770000,3,0
52.0,13,25,60.031634,30.236637,6500000,1,0
60.0,1,5,59.914191,30.337167,7900000,3,0
16.0,2,15,60.055111,30.360523,1680000,0,0
25.2,17,21,60.04241500000001,30.224716,3300000,0,0
150.0,16,16,59.844108,30.488929,12450000,4,0
154.9,6,7,59.954218,30.304424,39950000,3,0
46.0,5,9,59.894576,29.772774,3700000,2,0
69.0,10,19,59.93295500000001,30.46082,7800000,2,0
66.1,3,5,59.943025,30.262068,9500000,3,0
117.0,1,22,59.93295500000001,30.46082,9300000,4,0
118.2,7,12,59.86581700000001,30.179046000000003,8450000,5,0
90.6,2,25,60.063464,30.211843,8325000,4,0
102.1,11,24,60.03354,30.242036,10980000,3,0
218.0,3,5,60.051787,30.003452000000006,17500000,5,0
44.0,3,3,59.65555300000001,30.400894,2800000,2,0
44.8,10,10,60.06121,30.30728,5150000,1,0
139.3,11,11,59.963539,30.273171,24255000,3,0
53.5,17,24,59.86296700000001,30.411925,8180000,2,0
74.0,4,9,60.028955,30.429083,7900000,3,0
35.3,5,24,59.840704,30.310406,5300000,1,0
56.2,2,5,59.847847,30.32345,7999000,2,0
42.0,7,10,60.039535,30.347183,6000000,1,0
141.5,7,9,59.939767,30.353184,53062000,4,0
82.0,4,10,59.86675699999999,30.159615,8600000,3,0
18.5,2,9,60.011387,30.261987,2190000,0,0
42.0,9,16,59.91621600000001,30.433305,4990000,1,0
79.5,4,7,59.850676,30.326576,11990000,3,0
250.0,16,16,59.90614300000001,30.312392,42000000,5,0
67.0,1,5,59.66578000000001,30.41285,4500000,3,0
68.0,4,6,60.06210400000001,30.288757,8400000,2,0
58.0,2,2,59.965903,30.346698,6000000,2,0
72.0,7,10,60.01959,30.238083000000003,7500000,3,0
80.0,2,12,60.021973,30.254073,7800000,3,0
37.9,7,17,59.831178,30.355735,5600000,1,0
34.0,2,6,59.955097,30.306642,4600000,0,0
80.0,7,17,59.851783,30.365626,11500000,3,0
82.0,6,7,59.851245,30.320485,11500000,3,0
82.0,3,9,60.010447,30.322695,14500000,2,0
27.0,1,6,59.730352,30.09985,2799000,0,0
42.0,4,5,59.958363,30.425741,3800000,2,0
33.0,3,5,59.998279,30.318240000000007,4090000,1,0
66.0,7,22,59.840849,30.312383,10500000,2,0
82.4,6,6,59.962219,30.310074,8240000,3,0
92.0,4,17,59.920136,30.462365,8700000,3,0
74.0,17,19,59.939095,30.315868,7600000,2,0
44.0,1,5,59.724437,30.416533,4500000,2,0
39.0,10,16,59.831377,30.193904,4490000,1,0
49.0,2,5,59.966246,30.307846,9000000,2,0
55.5,2,12,59.733532,30.612986,4700000,2,0
59.0,3,3,59.703144,30.413937,6600000,3,0
44.0,1,5,60.015273,30.329828000000006,4600000,1,0
65.0,3,16,60.014985,30.309616,12000000,2,0
101.8,6,6,59.970564,30.261799,29522000,2,0
123.1,11,12,59.98306700000001,30.268590000000003,23999000,3,0
41.0,2,6,59.868433,30.274366,4100000,3,0
59.2,3,12,59.822711,30.33308,6591000,2,0
63.8,5,5,59.857197,29.935324,6100000,2,0
76.0,3,4,60.052645,30.00161,9300000,2,0
86.0,6,17,59.851783,30.365626,10550000,3,0
123.0,5,5,59.970564,30.261799,29520000,2,0
37.0,1,6,59.946635,30.384814,5650000,1,0
41.2,1,5,59.837454,30.341497,4450000,2,0
162.4,4,5,59.886735,30.31903,16350000,5,0
55.0,11,12,59.839836,30.505529,5950000,2,0
22.0,2,7,59.928916,30.375283000000003,3450000,0,0
30.0,5,18,60.012336,30.379226,4240000,0,0
118.0,3,4,59.91581899999999,30.312077,10700000,4,0
86.0,6,6,59.90370600000001,30.274222,7150000,4,0
75.0,4,6,59.93863100000001,30.323055,20400000,2,0
23.0,8,24,59.830798,30.546591,2100000,0,0
90.0,4,4,59.936945,30.282783,10000000,3,0
69.0,1,17,59.94613,30.482631,6700000,2,0
45.0,1,5,59.944639,30.418186,5200000,2,0
56.0,8,9,60.041629,30.373495,4900000,2,0
53.6,4,6,60.03365600000001,30.299384000000003,7700000,1,0
77.9,11,12,60.020067,30.256319,7200000,3,0
39.0,7,32,59.830056000000006,30.516516,3320000,1,0
99.4,19,27,59.82907,30.368662,12500000,4,0
75.0,5,9,59.825276,30.406032,6700000,3,0
169.4,3,4,60.017976,30.277690000000003,34500000,4,0
127.9,8,9,59.939767,30.353184,40525000,3,0
106.0,3,4,59.68490300000001,30.429029,11000000,4,0
261.0,4,6,59.962845,30.313901,39500000,5,0
32.0,22,23,59.863513,30.505943,4150000,1,0
203.0,6,7,59.971834,30.263559000000004,83640000,5,0
110.9,5,5,59.970564,30.261799,39990000,3,0
46.1,5,5,59.954092,30.434086,3900000,2,0
65.0,5,5,59.923689,30.406382,8888888,2,0
80.0,8,9,59.847404,30.385506,6980000,4,0
65.0,13,15,59.99970500000001,30.199078000000004,10700000,2,0
97.9,6,11,59.963539,30.273171,16860000,3,0
81.0,2,3,59.934659,30.340967,16800000,3,0
44.0,4,5,59.891886,30.432802,4250000,2,0
74.0,2,9,59.851783,30.365626,6799000,4,0
92.0,7,28,60.053952,30.327196,9730000,3,0
60.0,5,5,59.86334599999999,30.45155,5900000,3,0
35.0,13,25,60.07745799999999,30.337895,4050000,1,0
35.0,15,23,60.079639,30.33608,4300000,1,0
37.7,21,25,60.07866600000001,30.33714,3950000,1,0
35.1,2,7,60.00165300000001,29.76441,3100000,1,0
153.0,4,5,59.93379399999999,30.366156,18300000,7,0
23.0,8,25,59.993419,30.222883000000003,3900000,0,0
45.0,7,14,59.98306700000001,30.268590000000003,7650000,1,0
58.0,6,9,59.741586,30.566777,4180000,2,0
107.0,8,16,59.845541,30.372309,11280000,3,0
70.1,3,4,59.91954000000001,30.277366,8150000,2,0
72.8,5,24,59.85533100000001,30.319839,9235000,2,0
179.0,5,7,59.971834,30.263559000000004,69650000,5,0
34.0,1,5,59.957476,30.323791,5500000,2,0
81.0,2,5,59.724346,30.416821,10350000,2,0
87.0,7,13,59.98306700000001,30.268590000000003,14000000,3,0
32.0,7,25,60.04241500000001,30.224716,3400000,0,0
65.6,2,7,59.939767,30.353184,17450000,2,0
78.6,7,22,59.864096,30.170862,5500000,3,0
80.0,7,12,59.914015,30.3488,7900000,3,0
55.6,2,5,59.85945200000001,30.30887,7000000,2,0
58.7,4,5,59.913844,30.302106,6300000,3,0
85.5,4,5,59.929308,30.241128000000003,10230000,3,0
50.8,1,9,60.012219,30.352843,6900000,2,0
114.2,2,3,59.943323,30.288973,18950000,5,0
82.0,4,5,59.93351,30.328543,13500000,4,0
44.1,8,24,60.063464,30.211843,5700000,1,0
75.8,6,11,59.963539,30.273171,12980000,2,0
55.9,1,25,60.053952,30.327196,6217000,2,0
63.0,9,25,60.074074,30.329496,6499999,2,0
113.7,12,16,60.050017,30.345818,16800000,4,0
33.0,7,9,59.86066700000001,30.503355,3100000,1,0
27.0,20,24,60.057541,30.442243,3000000,0,0
70.0,5,10,60.00759100000001,30.354406,8800000,3,0
30.0,2,18,60.064358,30.457973,2600000,0,0
54.7,2,5,59.901242,30.494265,5300000,3,0
69.8,10,12,60.007492000000006,30.270512,7545000,3,0
65.0,3,4,59.70340699999999,30.394722,7700000,2,0
53.9,1,3,59.873767,29.916297,5390000,2,0
81.0,2,4,59.914087,30.331032,7400000,4,0
38.0,3,5,59.971533,30.290545,6500000,1,0
74.0,9,10,60.019527,30.229235,7000000,3,0
36.0,5,16,59.825601,30.337284000000004,4400000,1,0
22.9,10,25,60.029022,30.250049,2990000,0,0
57.1,1,3,59.970767,30.320342,7750000,2,0
60.0,15,15,59.98306700000001,30.268590000000003,11000000,2,0
106.6,4,5,59.928934,30.311889,8500000,4,0
55.0,6,8,59.835247,30.154567,5700000,2,0
80.0,7,21,59.926666,30.470639,10999000,3,0
38.3,15,20,59.86296700000001,30.411925,6250000,1,0
41.5,2,9,60.053364,30.320665,4700000,1,0
70.8,3,16,59.980128,30.376738,6850000,2,0
23.0,6,24,60.028105,30.247138,3090000,0,0
80.0,1,5,59.892338,30.431957,6690000,3,0
103.1,2,5,59.919879,30.34978,12500000,3,0
33.4,10,10,59.73517800000001,30.614756,3400000,1,0
50.4,9,12,59.943395,30.216029,6500000,2,0
68.2,4,6,59.942426,30.34235,8200000,3,0
73.9,2,18,60.032456,30.246482,9700000,1,0
51.0,1,5,59.964633,30.307765000000003,6000000,2,0
99.5,2,7,59.94138,30.319821,47000000,3,0
38.8,21,23,60.051764,30.446348,4600000,1,0
105.4,2,5,59.922445,30.348082,9050000,3,0
42.0,5,22,59.83706,30.27141,3720000,1,0
82.0,2,4,59.941664,30.371474,11900000,3,0
36.0,6,7,59.728311,30.425058,3990000,1,0
68.6,11,14,59.851783,30.365626,8700000,3,0
83.0,4,5,59.94262,30.356292,11800000,2,0
20.0,7,15,59.952245,30.231633,2850000,0,0
80.0,5,7,59.850531,30.32071,10999000,3,0
44.0,5,13,59.98306700000001,30.268590000000003,8350000,1,0
47.6,7,16,60.03534200000001,30.232028000000003,4200000,1,0
35.0,9,18,59.842264,30.306355,5000000,1,0
41.8,11,17,60.059459,30.458035,3945026,1,0
74.0,7,18,60.06654,30.45685,5000000,2,0
167.1,5,7,59.944292,30.39651,35371729,4,0
125.0,4,4,59.94109200000001,30.343141,18000000,4,0
46.0,4,5,60.014437,30.427969,4150000,2,0
166.6,10,11,59.94946899999999,30.264035,28177652,4,0
165.2,19,19,59.902298,30.320899,23195000,3,0
39.0,3,6,59.85348199999999,30.142089,5500000,1,0
25.1,11,16,60.059459,30.458035,2364806,0,0
74.0,1,9,60.07082800000001,30.321357,6600000,3,0
28.0,3,5,59.92217,30.347112,3700000,0,0
98.2,4,5,59.939474,30.377439000000006,18000000,3,0
44.5,5,5,59.874277,30.387967,4370000,2,0
99.1,18,18,59.888379,30.313766,11815000,3,0
45.0,5,5,59.852782,30.30896,4500000,2,0
112.0,2,7,59.872236,30.319704,17850000,4,0
48.3,8,24,59.842698,30.328507,9000000,1,0
55.4,4,18,60.029211,30.459239,4750000,2,0
73.1,2,9,59.926652,30.451828000000006,8790000,3,0
56.1,6,10,59.951101,30.265248,8100000,1,0
62.0,2,6,59.935205,30.274653000000004,7250000,3,0
62.4,3,9,59.941236,30.260864,12360000,2,0
42.1,1,6,59.854499,30.038989,4800000,1,0
156.0,2,3,59.720708,30.423316,25428000,3,0
29.5,18,28,60.053952,30.327196,3485000,0,0
32.0,5,16,59.980128,30.376738,3995000,0,0
